email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
extrasnake821@qq.com,1,1,2,1,2,1,2,1,0,2,2,0,0,2,2,2,1,2
foldingcup778@outlook.com,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,0,1,2
moistcup496@gmail.com,0,1,2,2,1,2,2,1,1,1,2,2,0,0,1,2,2,2
replacementsnake137@gmail.com,1,1,0,2,2,2,0,2,1,1,1,2,1,2,1,2,2,2
foundhat659@163.com,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2
foldingbeans104@gmail.com,1,2,0,0,1,1,2,2,1,2,1,2,2,1,2,2,2,1
dirtybeans14@163.com,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1
foundtire923@qq.com,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,0,0,1
milkyrug473@yahoo.com,1,2,1,2,0,1,1,1,1,2,2,2,1,1,2,2,2,2
foundchrysler353@gmail.com,2,2,2,1,1,2,2,1,0,1,2,0,2,0,2,2,1,1
lostskates238@qq.com,2,2,2,2,1,2,2,1,1,2,0,1,2,2,1,0,1,1
newbread855@163.com,0,2,1,0,2,1,2,2,2,1,2,0,2,2,2,0,1,1
foldingsnake263@yahoo.com,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,0,2,2
coldshack63@qq.com,2,2,2,0,1,2,1,1,1,1,2,1,2,0,2,1,2,2
replacementdrum860@gmail.com,1,0,1,2,2,1,0,1,1,2,1,2,2,2,2,0,2,2
buriedbeans162@outlook.com,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1
foundtire500@gmail.com,1,1,2,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2
dirtywindow29@163.com,1,2,2,1,1,2,1,2,2,0,1,2,2,1,1,2,1,2
foldingwindow502@yahoo.com,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2
drysnake204@gmail.com,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,0,2,2
tiredrug873@163.com,2,1,1,0,1,1,2,1,2,2,1,2,2,1,1,2,2,2
mostlyrug473@gmail.com,1,2,2,1,2,2,2,1,1,2,2,2,2,0,0,0,0,1
slimyshoes919@yahoo.com,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1
freshycola999@yahoo.com,2,2,2,2,1,2,0,1,0,1,2,1,1,1,2,1,2,2
replacementtide600@outlook.com,1,1,0,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2
acientchrysler884@163.com,1,2,2,2,2,1,2,2,0,2,0,1,1,1,1,2,1,2
acientbread736@163.com,1,1,2,1,2,1,1,2,2,1,2,1,2,2,0,2,1,2
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,1,2,0,1,1,1,2,2,1
moistcola824@gmail.com,1,1,1,1,2,1,1,2,2,2,1,2,1,0,2,2,2,2
dailyhat533@outlook.com,1,1,1,2,1,2,1,2,2,2,2,0,1,2,0,2,1,2
soiledcup851@outlook.com,2,1,0,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2
usedhat751@qq.com,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1
foldingjeep939@qq.com,2,2,2,2,0,2,2,2,1,2,1,1,1,1,2,1,0,1
newblanket921@yahoo.com,2,1,1,1,2,2,0,0,2,2,2,0,2,1,2,0,1,2
coldblanket968@gmail.com,2,2,1,2,2,1,2,2,1,1,0,2,1,1,1,2,2,1
dailytire690@qq.com,1,0,0,1,1,2,0,2,2,2,2,1,2,2,0,2,2,1
soiledblanket200@gmail.com,2,2,2,2,1,1,0,2,2,2,2,1,2,1,1,1,1,1
deepsnake600@yahoo.com,2,2,2,1,2,2,2,2,2,1,1,2,1,0,1,0,1,1
deepchrysler238@outlook.com,1,0,1,1,0,2,2,2,2,1,2,2,1,2,0,2,1,2
slightlyhat250@gmail.com,2,0,2,1,2,0,0,2,2,2,1,1,2,1,1,1,2,2
extracola140@gmail.com,0,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2,2
foldingsnake953@outlook.com,2,1,0,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1
freshyskates966@gmail.com,1,1,1,2,2,0,2,1,2,2,2,2,2,1,1,0,1,2
usedrug5@gmail.com,2,2,1,2,1,1,2,2,1,0,2,2,2,1,0,2,1,1
usedtide37@163.com,2,2,2,1,2,1,2,1,2,2,1,1,2,2,1,0,1,1
replacementbeans236@outlook.com,1,1,1,2,1,2,2,2,1,2,1,2,1,0,2,2,1,2
soiledblanket652@gmail.com,2,0,1,1,1,2,2,2,0,2,2,0,1,2,1,0,2,2
extraspice523@gmail.com,1,2,2,2,2,2,2,1,1,0,1,1,2,1,0,2,2,1
newtire220@outlook.com,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,0,1,1
acientsub492@gmail.com,2,2,1,2,0,1,1,1,2,1,2,1,2,2,0,2,2,1
retiredsnake534@outlook.com,0,2,1,1,2,2,2,1,1,2,2,1,1,2,0,2,1,2
buriedbeans746@yahoo.com,1,1,1,2,2,1,1,2,2,0,2,2,1,2,2,0,1,2
moistspice161@163.com,1,0,2,2,2,1,0,2,1,2,1,1,2,2,1,1,2,2
slightlybread757@yahoo.com,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1
mostlyshirt458@yahoo.com,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1
moistsnake909@outlook.com,1,1,2,2,2,2,2,1,2,0,1,2,1,1,2,0,1,2
extrashirt316@yahoo.com,1,1,1,1,2,1,2,1,2,2,2,1,2,0,0,2,2,2
moistwindow592@outlook.com,1,2,2,0,2,1,1,0,2,2,2,2,1,1,1,2,1,2
slimycola966@outlook.com,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1
dryhat911@yahoo.com,1,0,2,2,1,0,1,2,2,2,1,2,2,2,2,1,1,1
dailytire10@yahoo.com,2,2,2,0,2,2,1,2,1,1,0,2,1,1,2,0,2,1
foundtire912@qq.com,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,0,1
coldblanket679@outlook.com,1,2,2,1,2,0,0,2,1,1,2,2,2,2,1,0,2,1
foldingrug197@outlook.com,1,2,1,2,2,2,1,2,2,0,1,2,0,0,1,2,1,2
drysnake580@gmail.com,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2
deepcola71@qq.com,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,0,1,2
fishybeans673@163.com,2,0,0,0,1,2,1,2,1,0,2,2,1,2,2,2,2,1
mostlyjeep956@outlook.com,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,0,2,2
dailysnake707@qq.com,2,2,2,1,1,0,0,2,0,2,1,0,2,2,1,0,2,2
fishybread363@yahoo.com,2,2,1,2,2,0,1,2,1,2,0,1,2,2,0,1,1,2
oldwindow820@qq.com,1,2,2,0,1,2,1,1,0,1,2,2,2,2,2,0,2,1
buriedjeep923@yahoo.com,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2
newspice777@163.com,1,1,2,0,2,1,2,1,2,0,2,1,2,2,0,1,2,2
extrahat856@outlook.com,1,1,2,0,2,1,2,2,1,2,0,1,2,1,2,0,2,2
acientbike144@yahoo.com,2,1,0,1,2,2,2,2,0,2,2,2,1,2,1,1,1,1
deepshoes912@163.com,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1
acientcup238@outlook.com,2,2,2,1,1,1,1,1,2,0,2,2,2,0,2,2,1,1
losthat457@163.com,2,1,2,1,2,1,0,2,1,2,1,1,1,2,2,2,2,1
slimyshoes43@qq.com,1,1,0,2,1,2,2,2,2,1,1,2,2,1,1,0,2,2
hotspice38@yahoo.com,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2
dailybeans457@163.com,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1
olddrum912@yahoo.com,2,1,1,2,1,1,2,2,0,1,2,2,1,2,0,2,2,1
dryhat316@outlook.com,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,0
dailybike78@163.com,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2
clamywindow198@outlook.com,2,2,1,1,2,2,2,2,1,2,2,0,2,1,1,0,0,1
deepbread381@yahoo.com,1,2,2,2,1,2,2,2,0,1,1,2,1,1,2,0,1,2
clamyshirt500@qq.com,1,1,2,1,0,2,1,2,1,2,2,2,1,2,1,1,2,2
acientrug262@gmail.com,2,1,1,1,1,2,0,1,1,1,2,1,2,2,2,2,2,2
deepbread546@qq.com,1,2,1,1,2,1,1,1,2,2,2,0,2,1,2,0,2,2
slightlyjug290@qq.com,1,1,0,2,2,2,2,2,0,2,1,2,1,2,0,1,1,2
acientbread121@qq.com,2,1,1,2,2,1,2,2,1,2,2,2,1,1,0,1,2,1
extrachrysler814@outlook.com,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2
fishyrug380@163.com,2,0,2,2,1,2,2,1,2,0,1,1,2,1,2,2,1,1
mostlyspice339@gmail.com,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,0,1
mostlyjug823@yahoo.com,1,2,0,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1
extraskates465@qq.com,0,1,2,2,2,1,0,2,2,1,2,2,1,1,1,1,2,2
moistbike54@163.com,0,2,2,0,1,2,1,1,0,1,1,0,2,2,2,2,2,2
dailyblanket972@163.com,1,2,1,2,1,1,1,2,1,2,1,2,0,2,1,2,2,2
milkybread750@gmail.com,2,2,2,2,1,1,2,2,2,1,0,1,2,1,1,1,1,2
foldingshack729@gmail.com,1,1,1,1,1,2,2,2,2,2,1,0,2,2,1,2,1,2
soiledskates976@163.com,2,1,1,2,0,1,0,1,2,2,2,2,1,2,2,2,1,1
soiledbread354@gmail.com,1,2,0,2,1,1,2,2,2,2,2,1,1,2,0,0,0,2
dirtybread587@yahoo.com,2,2,2,0,1,2,1,1,2,1,2,0,1,2,1,2,2,1
drybread918@gmail.com,1,1,2,2,2,2,2,2,1,1,1,0,2,1,0,2,1,2
retiredcola422@163.com,1,1,2,2,1,1,2,2,0,1,2,1,2,2,1,2,1,2
retiredsub614@outlook.com,2,2,1,1,1,1,2,0,1,2,2,2,1,1,1,2,2,2
lostskates583@163.com,2,2,2,2,2,0,2,2,1,1,1,1,1,2,0,1,1,2
foldinghat824@qq.com,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,0,1,2
usedbike751@qq.com,1,2,1,2,2,1,2,2,1,2,0,2,1,1,2,0,2,1
burieddrum84@outlook.com,2,1,2,1,2,2,0,2,2,0,2,1,1,2,1,2,1,1
oldsub430@yahoo.com,1,1,2,2,1,1,2,2,1,2,0,2,1,1,1,2,2,2
deepblanket891@outlook.com,1,2,1,2,1,1,0,2,1,2,2,0,2,1,1,2,2,2
founddrum703@qq.com,1,0,1,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2
slimycup494@qq.com,2,1,1,0,2,2,2,1,2,1,1,1,1,2,2,2,2,1
extrachrysler578@outlook.com,1,1,2,1,1,1,2,2,1,0,2,2,2,2,1,0,2,2
oldjug810@qq.com,2,0,2,1,1,2,2,1,2,2,1,1,2,1,0,2,1,2
foldingdrum983@qq.com,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1
retiredsnake808@gmail.com,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,0,2,2
fishydrum599@163.com,1,1,2,1,2,1,2,2,2,1,1,2,2,0,1,2,2,1
foldinghat916@yahoo.com,1,1,2,2,1,1,1,2,1,2,0,2,1,2,2,0,2,2
dailytire198@qq.com,2,2,2,1,2,2,1,0,0,2,1,2,1,1,0,2,1,2
fishyhat971@outlook.com,2,0,2,2,0,2,1,1,1,1,2,2,1,2,1,0,2,2
hotcup999@163.com,2,2,1,2,0,1,0,2,0,1,1,2,2,1,2,0,2,2
hotskates95@qq.com,1,2,0,2,2,1,2,2,0,1,2,0,2,1,1,2,1,2
mostlychrysler142@qq.com,2,2,2,2,2,2,0,1,1,1,2,2,1,1,0,0,2,0
freshybread765@outlook.com,1,1,0,1,1,0,2,2,0,2,1,2,2,2,2,1,2,2
slightlywindow406@gmail.com,2,2,2,2,2,1,1,1,0,2,2,2,2,0,1,1,1,1
milkyblanket221@qq.com,2,2,1,2,2,2,1,2,2,1,0,1,1,1,2,2,1,1
acientbeans987@gmail.com,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2
slightlycup715@gmail.com,1,2,2,0,2,1,1,2,1,2,2,1,1,2,2,2,1,1
drywindow184@qq.com,2,2,2,0,2,2,2,0,1,1,2,1,1,2,1,1,1,2
usedsub254@gmail.com,1,1,2,2,1,2,2,1,2,1,1,0,1,1,2,2,2,2
deepshirt742@gmail.com,2,0,1,2,1,1,0,2,2,2,2,1,1,1,1,2,2,2
lostbeans767@yahoo.com,1,2,2,0,2,2,2,1,1,2,1,2,0,1,0,0,2,2
