email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
dirtytire674@outlook.com,1,1,2,0,2,2,1,2,2,2,2,0,1,1,1,2,2,0
buriedjug927@qq.com,2,1,2,0,2,1,1,2,2,2,0,2,1,2,1,0,2,0
foldingwindow359@outlook.com,2,0,1,2,2,0,1,2,1,1,1,2,2,2,1,2,2,0
retiredtide905@qq.com,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,1,0
tiredtire369@yahoo.com,0,1,2,0,2,1,2,1,2,2,1,1,0,2,2,1,2,2
drychrysler511@gmail.com,0,1,0,0,0,0,0,2,0,2,2,2,2,2,2,2,1,2
deeptide254@qq.com,2,2,1,1,2,1,2,2,1,0,2,1,1,2,0,2,1,2
soiledhat176@outlook.com,2,1,1,0,0,2,1,1,2,2,2,2,2,0,2,2,1,0
retiredsnake534@outlook.com,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2
retiredspice520@163.com,1,0,2,0,0,0,2,1,1,2,2,2,2,2,1,1,2,2
lostrug518@qq.com,2,2,1,0,0,1,2,1,2,2,1,1,1,2,2,2,2,0
hotbike829@163.com,1,2,2,2,1,2,1,0,2,2,1,1,1,1,1,2,2,2
buriedspice285@outlook.com,1,1,1,2,2,2,1,2,1,1,1,2,2,0,2,2,2,1
freshyhat343@gmail.com,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1
coldtire692@yahoo.com,2,2,2,2,1,1,2,1,2,2,1,0,2,2,1,1,1,1
freshyskates966@gmail.com,0,1,1,2,2,0,2,0,2,2,2,2,2,0,0,1,1,2
hotspice48@qq.com,2,0,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,0
dirtysub599@163.com,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2
soiledskates976@163.com,2,0,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,0
mostlyblanket992@qq.com,1,0,2,2,2,2,1,1,2,1,2,1,1,2,0,2,2,0
dailybike96@outlook.com,1,2,2,2,1,1,2,1,1,2,0,0,1,2,1,2,2,2
replacementskates447@outlook.com,1,1,2,0,2,1,2,2,1,1,2,1,2,2,2,2,0,1
foldingjeep939@qq.com,2,2,2,2,0,2,2,2,1,2,1,1,0,0,2,0,1,0
coldcup974@outlook.com,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2
buriedtide314@outlook.com,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1
dryblanket964@gmail.com,2,2,1,1,0,1,1,0,2,1,2,0,2,1,2,2,2,2
fishybike502@qq.com,1,2,2,0,1,2,2,2,1,1,2,2,1,1,1,2,1,2
drydrum979@gmail.com,1,2,1,0,2,2,2,2,1,1,2,1,2,0,1,1,2,2
dryjeep934@gmail.com,2,2,1,0,2,2,2,1,2,1,2,2,1,1,1,2,1,1
fishyjug865@163.com,1,1,2,1,2,0,2,0,1,2,1,2,2,1,2,2,1,2
foldingrug197@outlook.com,1,2,0,2,2,2,1,2,2,1,1,2,1,0,1,2,1,2
deepsnake772@gmail.com,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1
slimyshirt299@163.com,2,2,1,0,2,2,1,0,1,1,2,2,1,2,2,2,1,1
deepblanket891@outlook.com,1,2,1,2,1,1,1,2,1,2,2,1,2,0,1,2,2,2
replacementskates795@outlook.com,0,1,2,1,2,2,1,2,1,2,2,1,1,0,2,1,2,2
soiledtide149@qq.com,1,1,1,2,2,1,0,0,0,2,1,2,2,2,1,2,2,2
lostskates393@qq.com,2,2,1,1,2,2,2,2,2,1,1,2,1,0,1,1,2,0
tiredtire285@yahoo.com,2,1,2,0,1,0,1,0,2,2,2,2,1,2,2,2,0,1
replacementcup675@qq.com,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
hotshack645@163.com,2,1,1,1,2,1,2,1,2,0,2,2,2,2,1,1,1,2
soiledskates814@163.com,0,2,2,1,2,2,1,0,2,2,1,0,1,2,0,2,1,2
slimyjeep670@gmail.com,0,0,1,2,0,1,2,2,1,2,0,2,1,2,2,2,2,1
soiledsub246@outlook.com,2,2,1,2,1,2,2,1,2,0,0,2,1,1,1,1,2,2
deepshoes912@163.com,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1
hotsnake274@yahoo.com,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,0,2,2
milkytide545@gmail.com,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2
usedshirt122@163.com,2,2,1,0,0,2,1,2,1,2,1,0,2,2,1,2,1,2
foldingshack252@yahoo.com,2,2,2,1,2,1,1,1,2,2,1,2,1,0,1,2,1,2
soiledbike20@gmail.com,1,2,0,0,1,1,2,1,1,2,2,0,2,2,2,2,2,0
buriedcola618@gmail.com,1,1,2,1,1,1,0,2,2,2,2,2,2,1,0,2,1,2
buriedshirt699@gmail.com,1,1,2,2,0,2,1,1,2,1,1,2,2,0,2,2,2,0
slightlyspice55@gmail.com,2,1,1,1,0,2,1,2,2,1,2,1,2,2,1,2,1,2
lostchrysler403@outlook.com,2,1,2,0,2,1,2,1,2,2,1,2,1,1,1,1,2,2
fishywindow737@yahoo.com,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2
olddrum822@gmail.com,2,2,1,2,0,2,1,2,2,1,1,2,2,1,2,0,1,1
dirtyskates685@yahoo.com,0,2,1,0,2,2,2,2,1,2,2,1,0,0,1,1,2,2
milkybread911@163.com,2,2,2,2,1,2,2,0,2,1,1,1,2,0,1,1,2,1
extrachrysler578@outlook.com,1,1,2,1,1,0,2,2,1,1,2,2,2,2,1,1,2,2
moistwindow929@outlook.com,2,1,2,0,2,1,1,1,1,2,1,1,2,2,2,1,2,2
acientbread947@163.com,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1
replacementshoes36@gmail.com,0,0,1,2,2,2,0,2,1,1,1,2,1,2,1,2,2,2
foldingcup778@outlook.com,1,0,2,2,2,1,1,1,2,0,2,2,2,1,2,1,1,2
clamyjeep169@163.com,1,2,2,0,1,1,1,2,1,2,2,1,2,2,2,1,2,0
moistjug851@outlook.com,2,2,1,2,1,1,0,2,1,1,1,2,1,1,2,2,2,2
slightlycup905@outlook.com,1,2,1,2,0,1,2,0,1,2,2,1,2,0,2,2,1,2
dirtyshoes356@yahoo.com,2,2,0,2,2,1,0,2,2,0,2,1,2,0,1,1,1,2
slightlyshirt196@outlook.com,2,2,1,2,2,1,0,2,1,1,2,1,1,2,1,2,2,1
milkydrum471@163.com,2,0,2,0,2,1,1,1,1,0,2,0,2,2,2,2,1,2
buriedjug901@qq.com,1,1,2,1,0,2,1,0,1,2,2,2,2,2,1,1,2,2
foundchrysler509@yahoo.com,1,0,2,0,2,1,2,2,1,2,1,0,2,2,2,0,1,2
lostshoes790@163.com,2,2,1,0,0,2,2,2,1,2,1,1,1,2,1,2,1,2
coldtide977@gmail.com,2,2,1,2,2,1,1,1,2,0,2,1,1,2,1,2,2,0
mostlycup968@yahoo.com,2,1,2,2,1,2,2,2,2,1,2,1,0,1,1,2,1,0
foundshack747@outlook.com,2,1,2,2,0,1,0,2,1,1,2,2,2,1,1,2,2,1
deepshirt307@yahoo.com,0,0,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,0
soiledsub160@yahoo.com,1,0,2,2,0,0,1,2,1,2,0,2,2,1,2,2,2,0
acientbike19@outlook.com,1,1,2,2,2,2,2,1,2,2,0,2,1,2,1,1,1,0
deepshoes823@gmail.com,2,2,1,1,2,2,2,0,2,1,2,1,1,0,2,2,1,1
coldsub442@outlook.com,0,1,2,1,2,2,2,0,0,1,1,2,1,2,2,1,2,2
coldblanket498@qq.com,1,0,2,2,1,0,1,2,0,2,2,2,1,0,2,1,2,2
newsnake379@163.com,0,1,2,1,2,2,1,1,2,1,2,2,1,2,2,0,1,2
moistbeans625@yahoo.com,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,0
acienttide795@yahoo.com,2,1,2,1,0,2,2,2,1,1,2,2,2,0,2,1,1,0
deepsnake600@yahoo.com,2,2,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,0
fishyblanket703@gmail.com,1,2,2,0,1,1,2,2,2,2,1,2,1,2,1,1,1,2
foundtire500@gmail.com,1,0,2,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2
clamyshack993@163.com,1,1,2,1,2,2,0,2,1,2,1,1,1,1,2,2,2,2
foundskates680@gmail.com,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2
soiledshoes664@yahoo.com,1,2,2,2,1,2,1,2,2,2,0,1,2,0,1,2,1,1
useddrum754@163.com,1,1,1,0,2,1,2,1,2,2,2,2,2,0,1,2,2,1
oldcola533@yahoo.com,1,2,2,2,1,1,2,1,2,2,1,2,1,0,2,1,1,2
replacementdrum717@163.com,2,2,1,2,2,2,1,2,2,1,2,1,0,0,1,2,1,0
foldingrug539@yahoo.com,2,2,1,1,1,2,1,1,2,1,2,2,0,2,2,2,1,1
freshybike569@163.com,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,0
tiredbike897@qq.com,2,1,1,1,2,0,0,1,1,1,2,2,2,2,1,2,2,2
moisttire840@outlook.com,2,1,2,2,1,2,1,1,1,1,0,1,2,1,2,2,2,2
moistspice161@163.com,0,1,2,2,2,1,0,2,1,2,1,1,2,2,1,1,2,2
milkytide461@outlook.com,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2
losthat840@qq.com,0,0,2,0,0,2,1,2,2,1,2,1,1,2,2,2,0,2
dailyspice289@gmail.com,1,1,1,2,2,2,1,2,2,2,0,1,2,1,1,2,1,2
fishybeans673@163.com,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1
retiredsub891@163.com,1,1,1,1,2,2,2,2,2,1,1,0,2,2,1,1,2,2
acientcup466@gmail.com,2,0,1,2,2,0,1,0,1,2,1,1,2,2,2,2,2,0
lostrug682@163.com,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1
foundsnake177@163.com,0,1,1,0,2,1,2,2,2,1,2,2,1,0,2,2,1,2
usedrug746@outlook.com,2,2,2,2,1,2,1,2,2,0,1,1,2,1,1,1,1,2
foldinghat916@yahoo.com,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,2,2
foundspice938@yahoo.com,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2
dailyjug835@163.com,0,0,1,2,2,2,0,1,2,1,2,1,2,0,2,2,2,0
usedspice992@gmail.com,2,1,1,0,2,0,2,2,1,2,2,2,1,1,2,1,1,2
mostlyblanket933@yahoo.com,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,0,0,2
lostrug937@outlook.com,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2
replacementshack840@outlook.com,2,2,2,1,2,1,1,2,2,1,1,2,1,0,2,2,1,0
foldingsnake605@163.com,0,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2
extrasub180@qq.com,1,2,1,0,1,2,1,1,2,2,2,2,2,2,1,0,1,2
foldingbeans104@gmail.com,1,2,1,1,1,1,2,2,1,2,0,2,2,1,2,2,2,0
retiredchrysler146@outlook.com,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,0,0,2
fishyjug479@qq.com,0,0,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1
dirtydrum361@yahoo.com,1,1,1,2,0,2,2,1,2,2,1,0,2,1,2,2,2,1
moistcola199@qq.com,1,0,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1
dailycup574@outlook.com,1,1,2,1,2,1,1,2,0,2,2,1,1,2,2,1,2,2
foundtire912@qq.com,2,2,2,2,0,2,2,2,0,2,1,2,1,1,1,0,0,1
fishydrum493@yahoo.com,1,2,2,2,0,2,1,2,2,2,1,2,1,1,1,1,1,2
hotblanket621@gmail.com,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1
buriedspice543@yahoo.com,0,2,0,0,2,2,1,1,2,2,2,2,1,1,2,1,1,2
extrahat856@outlook.com,1,1,2,1,2,0,2,2,1,2,1,1,2,0,2,1,2,2
freshywindow51@outlook.com,0,2,2,1,2,2,2,1,2,2,1,1,2,0,2,1,1,1
retiredshack97@gmail.com,2,1,2,2,1,2,2,1,1,1,1,2,0,0,0,2,2,2
soiledbread354@gmail.com,0,2,1,2,0,1,2,2,2,2,2,1,1,2,1,0,1,2
foldinghat152@qq.com,2,0,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,1
newbread222@outlook.com,0,1,2,2,2,1,2,0,2,2,2,1,1,2,2,0,1,0
deeptire245@qq.com,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,0,1,2
lostbeans767@yahoo.com,1,2,2,1,2,2,2,0,1,2,1,2,1,0,1,0,2,2
