email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
lostshirt339@yahoo.com,2,2,2,1,0,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,0,1
coldshoes621@gmail.com,0,2,1,2,2,2,1,2,1,2,2,1,2,0,1,0,1,2,0,2,1,2
freshybread731@163.com,2,1,0,1,1,0,1,2,2,2,1,2,2,2,1,2,2,1,0,1,2,2
dailybike78@163.com,1,1,2,1,1,2,1,1,2,0,2,2,1,2,1,2,1,2,0,2,2,2
clamyspice37@gmail.com,2,2,2,2,0,0,2,1,1,2,2,2,1,0,1,1,2,2,1,1,1,2
replacementskates478@yahoo.com,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1
deepsnake957@qq.com,2,2,0,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,0,2,1,0
tiredtire285@yahoo.com,2,1,2,1,1,1,1,0,2,1,1,1,2,2,2,1,1,2,2,2,2,2
tiredhat236@yahoo.com,2,1,0,2,2,2,2,2,0,1,2,1,1,2,1,1,1,2,2,1,2,1
mostlywindow259@qq.com,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,0,2
extrabeans516@gmail.com,1,2,2,0,2,2,2,2,2,0,1,1,2,0,2,1,0,1,1,2,1,2
fishyjug479@qq.com,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,0
extrabread553@qq.com,2,1,0,0,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2
replacementbeans665@yahoo.com,2,2,2,0,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2
retiredblanket413@163.com,2,2,0,1,0,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1
foldingsub921@gmail.com,1,2,2,2,2,2,1,1,2,1,0,2,2,0,2,1,2,1,2,1,1,1
foundshack286@163.com,2,0,1,2,2,2,2,1,2,2,0,1,2,2,0,1,1,2,0,1,2,1
clamysnake715@gmail.com,1,0,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2
mostlyspice474@yahoo.com,2,2,0,0,2,1,1,2,1,1,2,2,2,0,2,2,2,1,0,2,1,1
buriedjug901@qq.com,1,1,2,0,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2
moistbike54@163.com,1,2,2,0,1,1,2,1,1,1,2,2,1,0,1,1,2,2,2,2,2,2
soiledblanket652@gmail.com,2,1,1,1,1,1,2,1,2,2,2,1,2,2,0,1,2,1,2,1,2,2
retiredsub266@yahoo.com,1,0,0,0,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2
mostlywindow744@qq.com,2,2,1,2,1,1,2,2,1,0,1,0,1,2,2,2,2,2,1,1,1,2
oldwindow820@qq.com,1,2,2,0,0,1,1,2,0,1,1,2,1,1,2,2,2,2,2,2,2,0
hotspice715@163.com,2,2,0,1,1,2,1,2,1,0,2,2,1,2,1,2,1,2,2,2,0,1
deepdrum726@qq.com,1,2,2,1,2,1,1,1,2,1,2,2,1,0,1,2,2,2,2,1,1,2
fishyhat971@outlook.com,2,0,2,2,1,1,2,1,1,0,1,1,1,2,2,2,2,1,0,2,2,2
soiledskates814@163.com,1,2,0,2,2,2,2,2,1,2,1,0,2,1,0,1,1,2,0,2,0,2
fishyjeep316@yahoo.com,2,1,1,1,2,1,1,2,1,2,2,2,2,1,0,1,1,1,2,2,2,2
acienthat377@qq.com,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1
freshytide508@163.com,1,2,2,2,0,2,2,1,1,0,2,2,1,1,2,2,2,1,2,1,1,1
hotbeans567@qq.com,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1
fishyrug380@163.com,2,1,2,2,2,0,2,2,0,2,1,1,0,2,1,1,2,1,2,2,1,1
slightlyshirt355@yahoo.com,2,1,2,1,0,2,1,1,2,1,1,2,2,2,2,2,2,2,0,1,1,1
slimycup306@yahoo.com,2,2,2,0,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2
dailytire844@yahoo.com,1,2,0,2,2,2,2,1,2,1,0,1,1,2,2,1,1,1,0,2,2,2
dailysnake442@outlook.com,1,0,1,2,1,2,1,2,2,0,2,2,2,1,1,2,1,1,0,2,2,2
coldhat974@gmail.com,0,2,2,1,2,0,1,2,2,2,1,2,1,2,1,2,2,1,1,2,0,1
milkyblanket221@qq.com,2,2,0,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,0,1
replacementspice591@163.com,1,1,1,1,0,2,2,1,2,2,2,1,2,0,1,2,1,2,2,1,2,2
foundchrysler509@yahoo.com,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2
acientcup466@gmail.com,2,1,1,1,2,2,1,2,1,2,1,2,1,0,1,2,2,2,2,2,1,1
foldingtire722@163.com,2,1,0,2,2,1,2,1,1,0,2,2,2,1,0,1,2,2,2,2,1,1
dryjeep45@163.com,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,0,2,0,1
dirtyspice38@163.com,0,1,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2
replacementshirt358@yahoo.com,2,1,1,2,0,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,0
dryskates413@yahoo.com,0,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2
buriedcola618@gmail.com,1,2,0,2,0,0,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2
dirtysub525@gmail.com,2,1,1,0,2,2,2,1,2,1,1,1,1,2,2,0,2,2,2,2,1,1
slightlyjeep732@163.com,2,1,1,1,1,0,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1
dryshirt284@gmail.com,1,2,1,1,0,2,2,2,2,1,2,1,0,1,1,1,1,2,2,2,2,2
buriedcup356@outlook.com,2,0,2,2,2,2,1,2,2,2,1,2,1,0,2,1,1,1,2,1,1,1
fishyspice4@outlook.com,0,2,2,1,1,2,1,1,1,1,2,2,2,0,2,2,2,1,0,1,2,2
deeptire133@outlook.com,2,1,0,0,1,2,2,1,0,2,2,2,2,2,1,1,2,1,0,2,1,2
freshytide168@qq.com,2,1,2,1,0,1,2,2,1,0,2,1,2,0,2,2,1,2,2,2,0,1
usedsnake976@gmail.com,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,0,2,1,1
soiledtide430@outlook.com,2,2,2,1,0,2,2,1,1,2,1,2,1,1,2,1,2,1,0,1,2,2
acientsub492@gmail.com,2,2,1,2,0,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,0
dirtyspice29@outlook.com,2,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2
buriedbeans162@outlook.com,2,2,2,0,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1
coldtire20@163.com,0,2,1,2,2,1,1,1,1,2,1,1,2,2,1,0,2,2,1,2,2,2
deeprug481@qq.com,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,0,1,1,2
clamysnake136@163.com,1,0,0,0,2,2,1,2,1,2,2,1,1,2,1,2,2,2,0,2,0,2
moistspice161@163.com,1,1,2,1,2,1,1,2,2,1,2,1,2,0,0,2,2,2,1,1,2,2
fishyshack946@163.com,2,0,2,2,1,1,0,2,1,2,2,2,1,2,1,2,1,0,2,1,1,2
replacementdrum717@163.com,2,2,0,2,2,1,2,1,1,1,2,2,2,2,1,1,1,0,2,2,1,1
retiredtire193@yahoo.com,2,1,1,1,1,1,1,2,2,2,2,1,2,0,2,1,1,2,2,1,2,2
lostsub932@163.com,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2
coldcup782@qq.com,2,2,2,1,1,1,2,2,2,0,2,1,1,2,2,2,1,1,2,1,1,1
retiredsnake808@gmail.com,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,0,1,2,2
coldrug976@yahoo.com,2,0,0,0,1,2,1,1,0,2,2,0,2,0,1,2,2,1,2,2,2,2
clamyspice605@yahoo.com,2,2,1,2,0,2,1,0,1,2,2,1,2,2,2,1,1,2,0,1,0,2
oldshirt546@gmail.com,1,2,1,2,2,2,1,1,0,2,1,0,2,2,1,1,2,1,2,2,2,1
tireddrum663@163.com,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,0,1,1,1
freshycola351@qq.com,1,2,0,1,0,2,1,1,2,2,2,2,2,2,1,0,1,1,2,1,2,2
hotcup894@163.com,1,1,0,1,1,2,1,2,2,2,2,1,2,1,0,1,2,2,2,2,1,2
slimyhat932@yahoo.com,0,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,0,2,2,1
foundshack343@gmail.com,1,1,2,1,2,2,1,2,0,2,2,1,2,0,1,2,1,0,1,2,2,2
slimyshack348@163.com,2,2,2,0,0,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1
fishybeans673@163.com,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,0
freshydrum128@qq.com,0,2,2,0,2,2,2,2,1,2,1,1,2,0,1,1,1,1,1,2,2,2
oldspice866@163.com,1,2,1,2,1,1,1,2,2,0,1,2,1,2,2,1,2,2,0,2,0,2
slightlydrum798@163.com,2,2,1,0,1,1,2,2,1,0,2,1,1,2,2,2,2,1,1,2,2,1
slimyspice279@qq.com,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,0,2,1,1
clamyshack71@qq.com,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2
coldcup974@outlook.com,1,2,2,2,0,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2
dirtyshack540@gmail.com,1,2,2,0,2,0,0,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2
freshytide794@qq.com,2,1,1,2,2,0,2,2,1,0,2,1,1,0,1,2,1,2,2,2,2,1
dailytire90@gmail.com,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2
mostlychrysler142@qq.com,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1
slightlycup6@qq.com,2,0,0,0,2,2,2,2,2,0,1,2,1,1,2,2,2,2,0,1,1,1
tiredsub722@163.com,2,1,1,2,2,1,1,2,1,2,1,1,2,2,0,1,1,0,2,2,2,2
usedrug645@yahoo.com,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2
foldinghat824@qq.com,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2
foldingwindow786@qq.com,2,0,1,2,1,1,1,2,1,0,1,1,2,2,1,2,2,2,2,2,2,1
acienthat353@yahoo.com,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,0,1,1,1
deepshack742@gmail.com,1,0,1,0,2,0,1,2,2,2,2,1,2,2,0,2,2,1,0,1,2,2
soiledsub30@qq.com,0,1,2,0,2,2,1,2,2,2,2,1,1,1,1,2,1,2,0,1,2,2
newjeep849@qq.com,1,2,2,2,1,1,1,2,1,2,2,2,1,1,0,2,2,1,1,1,2,2
freshyskates489@yahoo.com,2,1,0,2,1,1,2,1,0,2,1,1,2,2,1,1,2,2,2,2,1,2
deeptide254@qq.com,2,2,0,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,0,2
buriedtire367@163.com,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2
olddrum912@yahoo.com,0,1,2,1,2,2,1,1,0,2,2,1,1,2,2,2,2,0,0,2,2,1
mostlybike595@gmail.com,2,1,0,0,1,2,2,2,2,1,2,1,2,0,2,2,2,0,1,1,2,1
extraskates390@qq.com,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2
acientcup238@outlook.com,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1
extrasnake858@gmail.com,1,2,1,2,0,2,0,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1
retiredbeans922@gmail.com,1,0,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,0,2,2,2
milkydrum471@163.com,2,1,2,1,2,0,2,1,2,1,2,1,2,1,2,1,2,2,0,2,1,1
mostlytire325@outlook.com,1,0,2,1,1,2,1,2,0,2,1,2,2,1,2,2,2,1,2,1,2,0
hottire211@outlook.com,1,2,0,2,0,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,2,2
retiredjeep648@163.com,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,0,2,2,0
slimyshirt299@163.com,2,2,1,1,1,2,2,1,1,1,1,2,2,2,0,1,2,2,2,2,1,1
buriedwindow794@yahoo.com,2,2,2,0,1,1,1,1,1,2,1,2,2,0,2,2,2,2,0,1,2,1
slimybread561@yahoo.com,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,0,1,2,0,2,2,1
tiredcola21@yahoo.com,2,1,0,1,2,1,1,2,2,1,2,2,2,2,0,1,2,1,1,2,1,2
soiledshirt718@outlook.com,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1
buriedrug530@outlook.com,1,1,0,0,0,2,2,2,2,2,1,2,1,2,2,1,1,1,0,2,2,2
replacementbike875@qq.com,1,2,2,0,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1
mostlycola126@yahoo.com,1,2,1,1,1,0,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1
foundsnake177@163.com,0,1,0,2,0,1,2,2,2,2,2,1,1,2,2,0,1,2,2,1,0,2
newchrysler335@outlook.com,2,1,1,0,1,2,2,2,2,0,1,2,2,0,2,1,1,2,2,2,1,0
newbeans217@yahoo.com,1,1,2,0,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,0,2
newbread855@163.com,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1
foldinghat165@qq.com,2,1,0,2,2,2,2,1,2,1,0,1,2,1,2,1,1,0,2,2,2,1
mostlyspice339@gmail.com,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2
hotspice48@qq.com,2,1,0,1,1,2,1,2,2,0,2,2,2,1,2,2,1,1,2,1,2,1
deepbread546@qq.com,1,0,2,2,0,2,1,1,1,1,2,2,2,2,2,1,0,2,0,1,2,2
mostlyshirt458@yahoo.com,1,2,1,2,2,2,2,2,1,1,2,1,1,0,2,1,2,1,2,2,1,1
extrajeep354@qq.com,1,1,1,1,1,2,1,0,2,2,1,2,1,2,2,2,2,2,0,2,1,2
clamyjeep169@163.com,1,2,2,1,1,1,2,1,2,1,2,2,1,0,2,2,2,1,2,2,1,1
freshybread143@gmail.com,2,2,1,1,1,0,1,1,2,1,2,2,0,2,2,2,1,2,2,2,1,1
freshycola108@qq.com,1,2,2,2,2,1,1,1,2,2,1,1,1,0,1,2,1,2,2,2,1,2
usedbike751@qq.com,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1
extrablanket867@gmail.com,2,2,0,2,0,2,0,2,2,1,1,2,2,0,2,2,1,1,0,2,1,1
hotsub233@gmail.com,2,2,2,2,0,1,2,2,2,2,1,2,2,0,1,0,1,1,1,1,0,2
acientblanket316@yahoo.com,1,1,2,2,0,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1
newshirt132@yahoo.com,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2
fishysub695@qq.com,2,1,2,0,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1
clamydrum820@outlook.com,2,2,0,2,0,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2
soiledbike20@gmail.com,1,1,2,2,0,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1
moistcola199@qq.com,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,0,1,1,1,1,1
foldinghat916@yahoo.com,0,1,1,0,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2
lostskates393@qq.com,2,2,2,0,2,2,2,2,2,1,1,1,2,0,1,1,0,1,0,1,2,2
usedbike748@qq.com,1,0,1,2,0,2,1,2,2,1,1,2,2,0,1,1,2,2,2,2,2,0
extrawindow760@gmail.com,1,1,0,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,1
mostlyblanket992@qq.com,1,0,1,2,2,1,2,2,2,1,1,2,1,2,1,0,2,1,2,2,1,2
dryjug611@outlook.com,1,2,0,2,1,1,2,1,1,2,1,2,2,2,0,1,2,1,1,2,2,2
dailyblanket972@163.com,1,2,1,0,2,1,1,1,2,2,1,2,2,2,0,2,1,1,0,2,2,2
fishyblanket809@outlook.com,1,1,1,2,0,2,2,2,2,1,1,2,2,2,2,1,1,0,0,1,2,2
slightlytide674@outlook.com,1,2,0,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2
coldbike895@yahoo.com,1,2,2,2,0,1,1,1,2,0,1,1,2,2,1,2,2,2,1,1,2,2
freshyspice204@outlook.com,1,0,1,0,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2
coldsnake463@outlook.com,1,1,2,1,2,2,1,1,2,1,2,2,1,0,2,1,1,2,2,2,2,1
newtire896@gmail.com,1,0,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,0,2
replacementsnake137@gmail.com,1,1,0,2,1,2,2,1,2,0,2,1,1,0,2,1,2,2,0,2,2,2
acientchrysler884@163.com,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0,1,1,1,1,2,2,2
hotwindow293@gmail.com,1,1,0,2,2,0,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2
replacementhat268@qq.com,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,2,2,2
extrabike590@outlook.com,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2
buriedjeep923@yahoo.com,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,2
dailytire10@yahoo.com,2,2,2,0,2,2,0,1,1,2,2,1,1,0,2,2,1,1,2,1,2,0
acientchrysler809@gmail.com,1,2,2,1,1,2,1,2,0,1,2,2,2,2,1,2,1,1,2,1,2,1
foundbread552@outlook.com,2,0,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,0,2,2,1
newbike624@outlook.com,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1
acientbread18@outlook.com,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,0
coldskates31@gmail.com,1,1,0,2,2,0,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,0
milkyjug513@163.com,1,2,0,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2
milkysub116@yahoo.com,1,1,0,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,0,2
foundhat579@gmail.com,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,0,1,1,2
buriedcup124@yahoo.com,2,0,2,1,1,0,2,1,1,2,2,1,2,2,1,2,2,1,2,0,2,1
tiredhat204@163.com,1,1,1,1,0,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1
milkytide545@gmail.com,1,1,2,2,0,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,0,2
freshybike323@yahoo.com,2,2,0,2,0,0,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2
dirtysnake278@outlook.com,1,1,2,1,2,1,2,2,2,1,2,2,2,2,0,0,2,1,2,1,1,1
newjeep577@163.com,0,1,2,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1
extracola140@gmail.com,1,1,0,2,0,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2
newtide749@gmail.com,2,2,2,0,1,2,1,2,2,0,2,2,2,1,1,1,1,1,2,1,2,1
usedsub254@gmail.com,1,1,2,2,1,2,2,1,2,2,2,1,1,0,1,1,1,0,2,2,2,2
newwindow185@outlook.com,2,1,2,2,2,2,1,1,1,1,2,2,2,2,0,2,2,0,1,1,1,1
replacementchrysler5@qq.com,1,1,2,2,2,1,2,1,2,0,1,0,2,2,1,1,1,2,0,2,2,2
replacementshoes36@gmail.com,0,0,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2
deepshoes878@outlook.com,1,0,2,2,0,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2
usedtide37@163.com,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,0,1,1,1
lostrug682@163.com,2,2,2,2,1,1,2,1,1,2,2,1,2,0,1,2,1,2,0,1,2,1
usedspice345@gmail.com,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,0
foldingbread553@outlook.com,1,2,2,2,2,0,2,2,2,1,0,1,1,2,1,1,1,1,2,1,2,2
newshoes633@163.com,1,0,1,2,2,2,1,1,2,2,2,0,1,1,2,1,1,2,2,2,2,1
foundtide103@qq.com,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2
coldblanket679@outlook.com,1,2,2,0,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1
soiledspice290@163.com,0,2,0,0,2,2,1,1,0,2,1,2,2,0,2,2,2,2,0,1,1,2
losthat840@qq.com,0,0,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2
foldingblanket123@qq.com,2,2,2,1,2,1,2,1,2,1,2,1,2,2,0,1,0,2,1,2,0,1
coldcup141@qq.com,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,2
buriedwindow446@outlook.com,1,2,1,2,2,2,2,1,1,1,2,1,2,2,1,0,2,1,2,2,0,1
soiledspice423@gmail.com,0,2,2,2,0,2,2,1,2,0,2,0,1,0,2,2,2,1,2,1,1,1
dailyspice943@163.com,1,1,1,2,0,1,2,2,2,1,1,2,0,1,1,2,2,1,2,2,2,2
replacementrug659@gmail.com,1,1,0,2,1,2,1,1,1,1,1,2,2,0,2,2,2,2,2,2,1,2
foldingbike830@outlook.com,1,1,2,2,2,0,1,2,2,2,1,1,2,1,0,2,2,1,0,2,2,1
mostlytire665@163.com,2,2,2,0,2,1,2,2,2,0,1,2,1,2,1,1,1,1,1,1,2,2
colddrum537@yahoo.com,2,2,2,0,0,2,1,2,2,1,0,2,1,2,1,1,2,2,2,1,1,1
coldsub774@yahoo.com,1,0,2,2,1,2,1,1,0,1,0,2,2,0,1,2,2,2,2,1,2,2
soiledtire703@163.com,2,2,1,0,2,2,1,2,2,2,2,2,1,2,1,0,1,1,1,1,2,1
oldcola188@outlook.com,2,0,1,1,0,0,0,2,2,0,2,2,1,2,2,2,2,1,0,2,2,1
foundbeans91@163.com,2,2,0,2,1,2,2,2,2,0,0,1,1,0,2,1,2,2,2,1,1,1
foundjeep958@gmail.com,0,2,2,0,1,0,2,2,2,0,2,1,0,1,2,1,2,1,2,2,1,2
soiledrug174@yahoo.com,2,2,2,0,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2
dailyshoes209@163.com,1,1,2,1,1,2,2,2,1,0,2,1,2,1,2,2,1,1,2,2,2,0
oldhat392@163.com,2,2,2,2,2,1,0,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1
dirtybread769@gmail.com,2,2,1,2,0,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2
retiredrug998@yahoo.com,2,2,1,0,2,0,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1
dirtywindow282@qq.com,2,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2
slightlyrug271@yahoo.com,2,1,1,2,1,2,2,2,0,1,2,1,2,2,1,1,2,1,2,1,2,1
newchrysler620@yahoo.com,0,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,0,1,1,2
dirtychrysler281@163.com,2,2,2,2,1,1,1,1,2,1,1,1,2,0,1,2,1,1,2,2,2,2
usedrug938@yahoo.com,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,0,2,1,1
hotrug368@outlook.com,2,1,2,2,0,1,2,1,1,2,1,2,1,2,0,2,1,2,0,1,2,2
clamyshirt749@163.com,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,0,2,1,2,2,1
drydrum859@outlook.com,2,2,2,1,1,1,0,2,2,0,1,2,0,2,2,2,1,1,0,2,0,2
soiledshirt927@gmail.com,2,2,0,1,1,2,2,1,2,0,2,1,1,2,1,2,2,1,2,1,1,2
tiredsnake664@outlook.com,2,2,1,0,1,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2
moistsnake909@outlook.com,0,2,2,2,1,2,2,2,1,2,1,1,1,0,2,1,1,2,2,1,1,2
buriedshoes758@outlook.com,2,2,0,2,2,2,1,1,2,0,1,2,1,0,1,1,1,2,2,2,1,2
slimyjeep659@qq.com,2,2,0,1,1,0,1,1,2,0,2,1,2,2,2,2,0,2,1,2,2,0
foldingshack252@yahoo.com,2,2,2,1,2,1,2,1,0,2,1,1,2,1,2,2,1,1,1,2,1,2
foundbeans35@163.com,2,1,0,2,2,2,2,2,1,0,2,1,2,2,1,1,1,1,0,1,2,2
dirtysub781@yahoo.com,0,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,2
moistdrum752@qq.com,0,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2
moistjeep527@outlook.com,1,2,2,0,2,1,2,1,2,0,1,2,1,0,1,1,2,2,2,1,2,2
moistjug851@outlook.com,2,2,2,0,2,1,0,1,1,2,1,0,1,1,1,2,1,2,2,2,2,2
oldrug449@qq.com,2,1,2,0,2,2,2,2,2,0,1,2,0,0,1,1,2,1,0,2,2,0
fishyspice176@qq.com,2,1,1,0,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2
moisthat761@outlook.com,2,1,1,1,1,2,2,2,2,0,1,2,2,1,2,2,2,1,2,1,0,1
slightlychrysler303@163.com,2,1,0,2,1,1,1,1,2,0,2,1,2,2,1,2,2,2,2,1,2,1
dailychrysler726@outlook.com,1,1,1,2,2,0,2,1,2,2,2,1,2,1,1,2,2,2,0,1,2,1
coldcola526@163.com,2,2,2,2,2,1,1,2,0,0,0,0,1,2,2,1,2,2,0,1,2,1
hotcup999@163.com,2,2,1,2,2,1,1,1,1,0,2,1,2,0,1,2,2,0,2,1,2,2
acientsnake134@outlook.com,2,2,0,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,0
dirtydrum825@gmail.com,2,0,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1
dirtywindow48@qq.com,1,2,1,1,2,2,2,2,1,2,1,1,2,0,2,1,1,1,2,1,2,2
usedspice200@qq.com,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1
fishytire276@gmail.com,1,0,2,1,1,2,1,2,2,2,1,1,2,0,2,1,2,2,0,2,1,2
dailycola319@yahoo.com,0,2,2,2,1,2,0,2,1,2,2,1,2,2,1,1,0,1,0,1,2,2
lostwindow390@gmail.com,1,2,0,0,2,1,2,1,2,1,1,1,2,2,0,2,2,1,2,2,2,1
lostskates238@qq.com,2,2,2,2,1,2,2,1,0,1,2,1,2,2,1,1,2,0,2,1,1,0
foundshoes908@gmail.com,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1
