email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28
extrasub515@yahoo.com,2,1,0,2,1,2,1,0,1,1,2,2,2,0,1,0,2,2,2,2,2,1,2,0,2,1,1,2
slightlydrum798@163.com,2,2,0,1,0,2,0,2,2,1,1,0,2,0,1,2,2,1,2,2,2,0,1,1,2,2,2,1
retiredsub266@yahoo.com,0,0,0,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,0,2,1,2,1,1,0,1,2,2
newbike640@gmail.com,0,2,2,1,2,2,1,2,0,0,1,1,2,1,0,2,2,0,2,2,1,1,2,2,2,0,1,2
newtire220@outlook.com,2,1,2,1,0,2,1,2,0,2,2,1,1,1,2,1,2,0,2,2,2,2,2,1,2,0,1,1
hotskates95@qq.com,1,2,0,0,0,2,2,2,2,1,1,1,2,2,1,1,2,2,0,2,2,0,1,2,0,2,1,2
moistcup626@163.com,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1
oldrug306@yahoo.com,0,1,0,1,2,1,0,2,2,1,2,2,2,2,1,2,1,1,2,1,1,0,2,2,2,2,2,0
coldsnake463@outlook.com,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1
acientbread736@163.com,0,1,0,2,1,2,2,2,2,2,2,2,0,2,0,1,1,2,0,2,1,0,1,2,1,2,1,2
moistwindow556@yahoo.com,1,1,1,1,0,1,1,1,2,2,0,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2
soiledrug889@gmail.com,2,2,1,2,1,2,1,0,2,1,1,2,2,1,0,2,2,1,2,2,2,0,1,2,1,2,1,1
oldcola533@yahoo.com,2,1,2,2,0,2,0,2,2,1,2,2,0,2,2,1,1,1,0,2,1,2,1,0,2,1,1,2
mostlybread482@qq.com,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2
lostskates393@qq.com,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,1,2,0,1,0
deepbread381@yahoo.com,0,1,2,2,2,1,2,2,2,0,1,2,1,2,1,1,1,2,2,1,1,2,2,2,1,1,0,2
oldbeans441@qq.com,0,1,1,2,2,1,2,2,2,2,1,0,2,1,2,1,1,2,1,1,2,2,1,0,1,2,2,2
oldshack980@gmail.com,1,1,0,0,2,1,2,1,2,1,2,1,2,2,2,0,1,2,1,1,2,2,1,2,2,2,1,2
oldcola188@outlook.com,2,1,0,1,1,2,2,1,1,0,1,1,2,2,0,2,2,1,2,2,2,2,2,0,2,1,2,1
replacementcup675@qq.com,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,0,1,2,1,2,2,1,1,2,0,1,1,1
oldtide62@qq.com,1,2,0,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1
replacementsnake366@gmail.com,0,2,2,1,1,2,2,1,1,1,0,1,2,1,1,2,2,2,0,2,2,1,2,2,2,1,1,2
extraskates964@163.com,2,1,2,2,0,2,2,2,2,0,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2
clamyblanket565@outlook.com,2,1,2,1,1,1,0,2,2,1,2,2,2,1,2,2,1,2,2,1,2,0,1,2,2,1,1,1
slimyrug911@163.com,2,1,1,1,1,1,0,2,1,0,2,2,2,0,2,2,2,2,0,2,1,2,0,2,2,2,1,1
hotshack645@163.com,2,2,0,0,2,2,1,2,2,1,0,2,1,1,1,0,2,2,1,2,2,2,2,1,0,1,1,2
clamytire651@gmail.com,2,1,0,2,2,1,2,0,0,1,2,1,2,1,2,0,2,1,1,2,1,2,1,2,1,2,2,2
dailyspice313@gmail.com,0,2,2,2,2,1,2,2,0,1,1,2,0,1,1,2,1,2,0,1,2,2,2,2,1,0,1,2
buriedshirt699@gmail.com,0,2,0,2,2,2,2,2,2,0,1,2,0,0,1,1,1,1,2,1,0,2,1,2,2,2,2,1
dirtywindow29@163.com,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2
hotspice48@qq.com,2,1,0,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,1
freshydrum128@qq.com,0,2,2,1,2,2,1,2,2,0,1,2,1,2,2,0,2,2,1,0,1,0,2,1,1,2,2,1
hotspice38@yahoo.com,1,1,0,1,1,1,1,2,2,2,2,2,1,2,2,0,2,2,2,0,1,2,1,1,0,2,2,2
usedspice345@gmail.com,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,0,2,2,2,0,2,1,2,1,2,1,2,1
fishysub695@qq.com,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,0
soiledrug174@163.com,2,2,0,1,0,2,2,2,1,1,2,1,1,2,1,0,1,1,2,2,2,2,0,2,2,2,1,1
oldblanket634@yahoo.com,0,2,0,2,2,2,2,1,1,2,2,1,0,1,1,1,2,1,1,2,0,2,2,2,2,0,1,2
dailyrug68@gmail.com,2,1,1,2,2,2,1,2,2,0,1,1,2,1,2,2,1,2,1,1,2,1,2,0,2,1,1,2
mostlyblanket992@qq.com,0,1,2,2,2,1,2,0,1,2,2,2,2,0,2,1,1,1,2,0,1,2,0,1,2,2,1,2
dailycola319@yahoo.com,0,2,2,2,0,2,1,2,1,0,2,2,2,2,2,0,1,2,0,2,1,1,0,0,0,2,1,2
buriedbread569@outlook.com,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,0,2,2,1,2,1,1,0,0
slightlycup6@qq.com,2,1,0,1,2,2,2,1,2,2,0,2,1,2,0,2,1,2,2,1,1,2,2,1,1,0,2,1
freshycup995@163.com,2,1,2,1,2,1,2,1,2,0,2,1,2,0,1,0,1,2,0,0,2,2,2,2,2,1,1,2
milkyjug513@163.com,2,2,0,2,2,1,1,0,1,0,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,0,2
soiledblanket478@outlook.com,1,2,0,2,1,1,0,2,2,1,2,1,1,2,2,2,2,0,2,2,2,1,2,0,1,2,1,1
foundsub934@gmail.com,0,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,0,2,1,1,1,0,1,2,2,1
tiredtire369@yahoo.com,0,2,0,1,0,1,2,1,2,2,2,2,2,2,0,1,1,2,2,2,1,1,2,1,1,1,2,2
dailyspice87@yahoo.com,2,2,2,1,2,1,1,0,1,1,2,1,2,2,2,0,1,2,2,2,2,1,2,1,0,2,0,1
newwindow655@qq.com,0,2,2,1,1,1,0,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,0,2,2,2,2
foldingshack729@gmail.com,2,1,0,1,0,2,2,0,2,2,2,2,0,1,2,1,2,0,2,0,0,2,2,1,1,2,1,2
slightlyshack386@163.com,2,2,0,1,1,2,1,2,1,1,2,2,1,1,2,0,2,1,2,2,1,2,2,1,1,2,2,1
coldtire692@yahoo.com,2,2,2,2,0,2,1,2,2,2,2,1,0,1,1,1,1,1,2,0,2,1,2,2,1,2,1,1
foundbike537@163.com,1,2,0,1,1,2,1,1,1,1,2,0,2,2,2,2,2,0,2,1,1,2,2,2,1,1,2,2
slightlyhat370@outlook.com,2,2,2,2,2,1,2,0,2,1,2,1,2,1,0,2,1,2,0,1,1,0,2,1,1,2,1,2
foldingshoes858@qq.com,0,1,2,2,2,2,1,1,1,2,2,1,2,1,2,0,1,2,2,2,1,0,2,1,2,1,2,1
acientshirt492@gmail.com,1,2,2,1,1,1,1,1,2,2,2,2,2,1,0,2,2,1,0,2,2,1,2,2,0,2,1,1
newbread222@outlook.com,0,1,2,2,2,1,0,2,2,2,2,0,1,1,2,2,2,0,1,0,2,2,2,1,0,0,1,2
slimyjeep502@163.com,2,1,2,2,1,2,1,2,2,1,2,1,0,2,2,1,2,1,1,2,2,2,2,1,0,0,1,0
newtide512@gmail.com,2,2,2,0,1,2,2,1,2,2,0,2,2,0,1,0,1,1,2,0,1,2,2,1,2,1,2,1
hotwindow293@gmail.com,1,1,0,2,2,2,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,0,2,2
moistbike54@163.com,2,2,2,0,0,1,1,2,2,2,0,2,2,0,1,0,1,1,1,1,1,0,2,2,2,2,2,2
deepsnake659@163.com,2,2,2,2,2,1,0,0,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2
usedrug5@gmail.com,2,2,2,1,0,1,2,0,2,2,2,2,2,2,2,1,2,2,0,0,0,1,0,1,1,2,1,1
oldjeep399@outlook.com,1,1,2,1,1,0,0,2,2,2,2,2,2,2,1,2,1,2,0,1,1,2,1,2,2,1,1,2
fishyspice4@outlook.com,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,0,1,2,2,0,2,1,1,1,1,1,2,2
slimytire345@gmail.com,2,1,2,1,0,2,2,2,0,2,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2
milkysub116@yahoo.com,0,1,0,1,1,2,2,2,2,2,1,1,0,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2
milkyshack320@qq.com,2,1,1,1,2,1,2,0,2,2,2,1,2,2,0,2,1,2,1,2,1,0,1,2,2,2,1,0
foundtire657@outlook.com,2,2,2,2,2,1,1,0,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1
moistsnake909@outlook.com,1,2,2,1,2,0,2,2,2,1,2,2,1,0,2,1,1,1,2,1,1,0,2,2,2,1,1,2
soiledcup851@outlook.com,0,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2
clamydrum820@outlook.com,2,2,0,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2
replacementspice799@qq.com,2,2,0,1,0,2,2,2,2,0,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,0,2,1
moistcup153@163.com,0,2,0,2,2,1,2,1,1,2,1,1,2,2,0,0,2,1,0,0,1,1,2,2,2,2,2,2
buriedcup729@outlook.com,0,2,2,1,1,1,2,2,2,1,2,2,2,0,2,2,1,2,0,0,2,0,1,1,1,2,0,2
fishyshoes979@qq.com,2,0,1,1,1,2,2,1,2,0,0,1,2,2,1,1,2,2,2,2,2,2,2,1,0,2,1,1
extrahat650@yahoo.com,1,2,2,1,2,2,1,2,2,0,2,2,0,2,2,0,2,1,1,2,1,1,1,1,2,2,1,1
foldingwindow786@qq.com,2,1,2,2,2,0,1,2,1,1,1,0,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1
soiledblanket652@gmail.com,2,0,0,1,0,1,1,2,2,1,1,2,2,2,0,2,2,2,0,2,2,1,0,2,1,2,1,2
buriedtire678@yahoo.com,2,2,1,0,1,0,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2
replacementsnake840@yahoo.com,2,2,0,1,0,2,2,2,2,2,2,1,0,0,0,2,1,1,0,1,1,1,2,2,2,2,2,1
drybread918@gmail.com,1,1,0,2,0,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2
replacementbeans665@yahoo.com,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,0,2,1,0,1,2,2
clamyjeep185@163.com,0,1,2,0,2,1,1,0,2,1,1,2,2,2,2,0,1,2,2,2,1,2,2,1,2,1,1,2
useddrum754@163.com,1,1,1,1,2,2,1,2,2,0,2,1,1,2,2,2,1,2,1,2,2,1,1,1,0,2,2,2
lostblanket281@qq.com,0,2,2,1,2,1,2,2,0,2,2,1,1,2,1,2,1,1,2,2,2,1,0,1,2,0,2,1
moistwindow929@outlook.com,2,1,2,2,1,1,0,0,2,0,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,0,2,2
foundtide258@yahoo.com,1,2,0,1,2,1,2,1,1,1,2,2,1,2,1,0,1,2,1,2,2,2,1,1,2,2,2,2
freshyshirt46@outlook.com,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,0,1,1,1,1,0,0,2,2,2,2,2,1
hotskates911@qq.com,0,1,0,2,2,0,1,2,0,2,0,2,2,2,1,0,2,2,2,2,1,0,0,2,1,2,2,1
coldsub774@yahoo.com,0,2,2,0,2,1,2,1,1,0,1,1,1,2,1,1,2,2,0,0,2,2,2,2,2,1,2,2
slightlyjeep112@yahoo.com,1,2,2,2,0,1,2,1,1,2,2,0,2,0,2,1,0,1,2,2,2,1,2,1,0,2,1,2
retiredshoes923@163.com,1,2,2,1,1,2,1,1,1,1,1,2,2,0,2,2,2,2,0,2,1,1,1,1,2,2,2,2
lostjug455@outlook.com,0,1,0,0,2,2,2,1,2,2,1,2,2,0,2,1,2,2,1,2,1,1,2,1,2,1,2,1
mostlytire131@gmail.com,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,0,2,1,0,1,2,2,2,1,2
dirtyspice235@outlook.com,1,2,0,1,2,1,1,0,1,2,2,2,1,2,2,2,2,2,0,2,1,1,2,1,2,2,1,0
slightlytire383@qq.com,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,0,1,2
drydrum859@outlook.com,2,2,2,1,0,1,1,0,1,2,0,2,0,0,0,2,1,2,0,2,2,2,1,2,2,2,1,2
newdrum817@outlook.com,0,2,0,1,2,1,0,2,1,2,2,1,1,2,2,2,1,2,0,2,1,2,1,2,2,1,1,2
deepshoes813@qq.com,1,1,0,2,2,1,2,1,1,2,1,2,2,2,0,2,2,1,2,2,1,2,1,1,2,2,1,1
slightlytire158@163.com,0,1,0,1,2,1,2,2,1,2,0,1,0,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2
coldcup141@qq.com,2,2,0,2,0,1,1,2,1,2,2,2,2,1,2,0,1,1,1,2,1,2,1,2,2,1,1,2
deeprug481@qq.com,2,2,0,1,2,2,2,2,0,2,0,1,0,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2
coldtire20@163.com,0,2,2,1,2,1,2,1,1,1,0,2,2,1,1,0,1,2,2,1,2,2,1,2,1,2,2,2
tiredrug873@163.com,2,2,1,1,1,1,1,2,2,2,2,1,2,2,0,1,1,2,1,2,2,1,1,2,1,1,2,2
hotwindow664@163.com,0,2,0,2,0,2,2,0,2,2,0,1,0,0,1,2,2,1,2,2,0,1,1,1,2,2,2,2
freshybread143@gmail.com,2,2,0,1,0,0,2,1,1,1,2,2,0,2,2,1,2,2,0,2,1,0,2,2,0,2,2,0
buriedcup310@outlook.com,2,2,2,0,0,2,1,0,2,1,1,2,0,2,1,0,2,1,2,2,2,0,0,0,2,1,2,2
foundshoes908@gmail.com,2,1,2,2,0,1,2,0,0,2,1,2,0,2,1,2,1,1,1,2,2,0,1,2,2,2,2,1
extrasnake858@gmail.com,2,2,1,2,2,2,1,1,0,1,2,1,2,2,0,2,1,1,0,0,2,1,1,2,2,2,2,1
retiredwindow436@gmail.com,2,1,2,2,1,2,2,2,2,1,2,1,1,1,0,2,1,2,1,2,1,2,1,2,1,1,1,2
dirtytide740@gmail.com,2,2,2,1,1,1,1,2,2,2,0,2,1,2,2,0,1,2,1,1,2,2,1,2,1,1,2,1
foldingcola121@163.com,2,2,0,1,0,2,2,2,1,2,1,1,2,0,0,2,1,2,1,2,1,2,2,1,0,2,1,2
buriedcup948@163.com,0,2,2,1,1,2,1,2,1,0,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1
lostsub509@yahoo.com,2,1,2,2,1,1,2,2,2,1,0,2,0,1,1,2,2,1,2,2,2,1,1,1,2,1,2,0
extrablanket867@gmail.com,2,0,2,0,2,1,1,2,2,2,2,1,0,1,2,2,1,2,0,2,0,2,2,1,2,1,1,1
milkyshoes505@gmail.com,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,0,2
retiredspice520@163.com,0,0,2,2,2,1,2,1,2,1,1,1,2,2,0,1,1,1,2,1,1,2,2,2,2,1,2,2
dirtysnake317@163.com,0,2,2,1,1,1,1,2,0,1,2,2,0,2,2,1,2,2,2,0,2,0,2,2,0,0,1,2
lostshoes128@163.com,0,2,1,1,1,2,1,1,0,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,0,2,2,1
acientsnake555@gmail.com,2,2,1,0,2,1,1,2,1,1,2,1,2,2,0,2,1,2,2,2,1,2,2,2,1,1,1,1
usedtire882@163.com,2,1,1,2,2,1,2,1,2,2,0,1,2,2,2,0,2,1,2,0,2,0,1,1,1,1,2,2
deeptire624@163.com,0,1,0,2,2,1,2,0,2,2,1,1,2,2,2,2,2,1,0,0,1,1,1,2,1,2,2,2
hotspice194@gmail.com,2,1,2,1,1,1,2,0,2,2,1,2,0,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2
replacementskates478@yahoo.com,2,1,2,1,2,2,2,2,1,2,0,1,0,2,2,1,1,2,2,2,2,1,2,1,0,0,1,1
soiledjug360@yahoo.com,2,2,0,1,2,2,0,2,1,1,2,2,2,0,1,2,1,2,1,2,2,1,2,0,2,1,1,1
slimybeans83@yahoo.com,2,1,0,1,2,2,2,0,0,2,2,2,2,0,2,1,2,0,2,0,1,2,2,0,2,1,1,0
retiredblanket121@163.com,2,0,0,1,2,2,0,2,1,2,2,0,2,2,0,0,2,2,2,0,1,0,1,2,2,0,1,2
foundrug2@yahoo.com,2,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2
acientbread9@outlook.com,2,2,0,1,2,2,0,2,1,0,0,2,2,2,1,2,1,1,0,1,1,2,1,2,2,0,2,2
milkyshoes260@163.com,0,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,0
foundbread552@outlook.com,2,1,0,2,1,1,2,0,2,2,2,1,2,2,1,2,2,1,1,0,2,1,2,1,2,2,1,1
mostlyspice474@yahoo.com,2,2,2,1,2,1,0,0,2,2,1,0,2,2,2,1,1,2,2,1,2,2,1,1,2,0,1,1
soiledhat544@outlook.com,1,2,0,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,0,2,1,0
dailybread940@yahoo.com,1,1,2,2,2,2,2,2,2,0,1,2,0,0,1,1,2,1,0,2,1,2,1,2,1,1,2,2
lostjeep796@gmail.com,2,2,2,0,1,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1
foldingsnake263@yahoo.com,2,1,1,2,2,1,1,1,2,2,2,1,2,0,1,1,1,1,2,2,2,2,2,1,2,0,1,2
oldrug449@qq.com,2,1,2,1,2,2,2,0,2,0,2,1,1,1,2,2,1,2,1,1,1,2,1,0,0,2,2,2
coldchrysler584@outlook.com,1,1,2,2,2,1,0,1,1,2,1,2,2,2,2,2,2,1,0,2,1,2,1,2,1,1,1,2
clamybeans775@outlook.com,0,1,2,1,0,1,2,2,1,2,0,2,2,1,2,2,2,0,2,1,1,2,0,0,2,1,2,2
slightlychrysler353@qq.com,1,1,2,1,2,2,2,1,2,2,0,2,1,2,2,1,2,1,2,1,0,1,2,1,1,2,2,1
milkydrum371@163.com,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,0,1,1,2
replacementshirt545@gmail.com,0,1,2,2,1,2,1,2,2,1,2,1,1,1,0,2,1,1,0,2,2,0,2,1,2,2,2,2
acientbike19@outlook.com,2,2,2,2,2,2,0,0,2,1,2,1,1,0,1,2,1,1,2,2,2,1,1,1,1,2,2,1
oldspice866@163.com,0,2,0,0,1,2,1,1,0,0,2,2,2,2,0,2,1,2,2,1,1,2,2,1,2,2,1,2
dryjeep101@qq.com,0,2,2,2,0,2,2,2,2,1,0,2,1,2,1,2,2,1,0,1,2,1,1,1,2,1,2,1
dailysnake442@outlook.com,1,0,1,2,1,2,2,2,2,1,2,2,2,2,0,2,1,2,1,1,2,0,1,1,1,1,2,2
milkytide458@163.com,1,1,0,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2
fishytide407@gmail.com,0,1,0,1,2,1,2,2,2,2,0,1,2,2,1,2,2,2,0,2,2,1,0,1,1,2,2,1
soiledsnake93@qq.com,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2
slimyhat636@outlook.com,2,2,2,2,0,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,0,2,2,1,2
foundchrysler509@yahoo.com,2,1,2,2,2,2,0,2,2,1,1,2,1,2,1,0,1,1,0,2,2,1,2,2,0,1,2,1
deepblanket548@outlook.com,1,1,1,1,1,1,1,2,1,2,2,2,0,0,2,1,2,2,1,2,2,2,1,2,2,2,1,2
moistcola824@gmail.com,1,1,0,2,1,2,1,1,2,1,0,2,2,2,0,2,1,2,2,2,0,0,2,0,2,1,2,2
dailyjug835@163.com,0,1,2,2,1,2,1,2,1,1,2,1,2,0,2,0,1,2,0,0,2,2,1,1,2,2,2,2
fishywindow737@yahoo.com,2,2,0,2,2,1,0,2,1,1,1,2,0,2,2,1,0,2,2,2,2,0,1,2,0,0,0,2
burieddrum15@gmail.com,2,2,2,1,0,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,0,0,1,1,2,2,2,2
foundskates680@gmail.com,0,1,0,2,2,2,2,1,2,0,0,2,2,1,0,2,1,1,2,2,2,1,1,2,1,1,2,2
clamyblanket985@qq.com,1,2,1,1,2,2,2,1,2,2,1,1,0,2,2,0,1,2,1,0,1,1,1,2,2,2,2,2
freshywindow51@outlook.com,2,2,0,1,2,2,1,2,2,2,1,1,0,2,0,0,2,2,0,2,1,1,2,1,2,2,1,1
moistcup595@outlook.com,2,2,1,2,2,2,2,1,2,1,2,1,1,0,2,0,2,1,2,1,1,2,2,1,2,1,1,1
losthat823@gmail.com,1,1,2,2,0,1,2,1,1,1,2,0,2,1,1,2,1,2,1,2,2,1,2,2,0,2,2,2
dailytire198@qq.com,2,2,0,2,2,2,0,0,1,0,0,1,2,0,0,2,2,2,2,0,2,1,2,0,0,2,1,2
dirtysub525@gmail.com,2,1,2,1,1,1,1,2,2,2,0,2,0,2,0,0,2,2,2,0,2,1,2,2,2,1,1,0
foldinghat152@qq.com,2,1,0,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,0,2,1,1,2
foldingsnake605@163.com,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1
retiredjeep648@163.com,1,2,1,1,2,2,2,0,1,2,0,1,2,2,1,2,1,1,0,2,2,2,2,1,1,2,2,1
replacementbeans236@outlook.com,2,2,0,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,0,1,2,2,1,2,2
slimyskates788@outlook.com,2,2,2,2,0,2,0,1,2,1,1,2,0,2,2,0,2,1,0,0,1,0,2,1,2,2,0,2
freshyrug42@qq.com,0,2,0,1,2,2,2,1,0,1,2,2,0,0,1,0,2,2,2,0,2,2,1,2,1,2,1,2
freshytide168@qq.com,2,2,2,0,1,1,2,2,2,1,2,1,1,2,1,1,2,2,0,1,1,2,2,1,2,2,1,0
deepshoes878@outlook.com,1,1,2,2,1,2,1,1,1,2,0,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2
replacementcola583@163.com,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,0,2,2,1,2,0,2,2
foldinghat486@outlook.com,0,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1
soiledsub246@outlook.com,2,2,2,1,2,1,2,2,2,1,1,1,2,2,0,0,2,1,0,1,1,1,0,2,2,1,2,2
foldingbeans104@gmail.com,0,2,2,2,0,1,2,0,1,2,2,0,2,0,1,1,2,2,0,1,2,2,2,1,2,2,1,1
fishychrysler416@163.com,2,1,0,2,1,1,1,1,2,2,2,0,2,1,0,1,2,1,0,2,2,2,2,2,1,1,2,2
dailyhat217@qq.com,1,2,2,1,1,2,2,2,1,0,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,0
deepshirt307@yahoo.com,0,1,2,2,2,1,1,2,2,1,1,1,2,1,1,0,2,1,2,2,1,1,2,2,2,2,1,2
oldshirt546@gmail.com,0,2,0,2,2,2,1,1,2,1,0,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1
dryhat316@outlook.com,2,2,2,1,0,1,2,2,2,1,2,1,2,2,1,0,0,2,1,1,2,2,2,2,1,1,1,0
dailywindow592@163.com,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,0,1,1,1,2,0,1,1,2
coldskates556@163.com,2,2,0,1,2,2,0,2,1,2,2,1,2,0,0,1,1,1,0,2,2,2,1,2,1,2,1,2
foundhat579@gmail.com,2,1,0,2,2,0,1,1,2,1,1,1,2,0,0,1,2,2,2,2,2,2,2,2,1,1,1,2
hothat842@outlook.com,2,2,0,1,0,1,1,1,0,2,2,2,0,0,2,2,1,1,0,2,2,2,1,2,2,2,1,2
slightlycup436@yahoo.com,2,1,2,2,1,1,2,2,2,0,2,2,2,0,1,1,2,2,0,1,1,0,1,0,2,2,1,2
acientjeep593@163.com,2,2,2,2,1,1,2,0,1,2,1,1,0,2,2,2,1,2,1,2,1,0,1,1,2,2,2,0
slimybeans511@qq.com,2,2,1,2,0,2,1,2,1,2,1,2,2,2,0,1,2,0,2,0,1,0,1,2,1,2,1,2
foldingwindow54@yahoo.com,2,2,0,2,2,2,2,0,2,2,2,1,0,1,1,0,2,2,1,1,1,1,1,2,2,1,1,2
buriedcup124@yahoo.com,2,1,0,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,0
losthat840@qq.com,0,1,2,2,2,0,0,1,1,2,1,1,2,2,2,0,1,0,2,2,1,2,1,2,2,2,1,2
hotchrysler124@outlook.com,2,0,2,2,2,2,1,2,2,1,1,2,2,2,2,0,2,1,0,1,1,1,1,2,1,2,1,1
hotsnake106@qq.com,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,0,2,2,1,2,1,1,1,1,1
buriedtire367@163.com,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,0,1,1,1,1,0,1,2,2,2,2
slimyskates612@outlook.com,0,2,1,1,2,2,1,1,0,1,2,1,2,2,0,1,2,2,2,2,1,2,1,1,2,1,2,2
soiledrug637@163.com,2,0,2,1,2,2,0,1,2,2,0,2,2,0,2,0,1,2,2,1,0,2,0,1,0,1,2,2
milkysub209@outlook.com,2,2,2,0,1,1,2,2,1,0,2,2,0,2,2,1,2,1,2,0,1,0,1,2,0,2,0,2
hottire211@outlook.com,2,2,0,1,0,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,0,2,1,1,1,2,2,1
milkybread911@163.com,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,0,2,2
retiredshack97@gmail.com,0,2,0,1,2,2,2,2,2,0,0,1,2,1,2,0,1,1,2,2,1,0,1,0,2,2,2,2
mostlytire325@outlook.com,1,1,0,2,1,1,2,2,2,2,0,1,2,0,2,2,1,1,0,1,2,2,2,1,2,2,2,1
slightlychrysler303@163.com,0,2,0,2,2,1,1,0,1,1,2,1,0,2,2,0,2,2,0,1,2,2,2,2,1,2,1,2
dailyshoes233@gmail.com,2,1,2,2,0,2,2,2,2,2,0,1,0,1,2,0,1,1,2,1,1,2,2,1,0,2,2,1
