email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
dailytire10@yahoo.com,2,2,2,0,2,2,1,1,1,2,2,0,1,1,2,2,0,1,2,1,2,1
coldchrysler584@outlook.com,0,2,2,2,1,1,2,1,1,2,2,0,1,2,1,2,2,2,1,0,1,2
moistbeans625@yahoo.com,2,2,2,0,1,1,2,2,2,1,1,2,1,2,2,1,2,0,1,1,2,1
slightlyjug290@qq.com,0,0,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,0,1,1,2
clamytire323@outlook.com,2,2,1,0,2,2,1,2,2,0,2,0,2,1,1,1,2,2,0,0,1,2
buriedcup310@outlook.com,2,1,2,0,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2
freshyskates489@yahoo.com,2,0,0,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,0,2
clamytire126@163.com,2,2,2,2,2,1,1,1,1,1,0,1,0,2,2,1,2,2,2,2,1,0
moistcola824@gmail.com,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2
replacementdrum860@gmail.com,1,1,1,1,2,2,2,1,1,2,2,1,1,0,1,2,2,2,2,1,2,2
dirtysub288@163.com,2,1,1,1,0,1,0,2,1,2,0,1,2,2,2,2,2,2,0,2,1,2
replacementshoes847@qq.com,2,2,2,2,1,0,1,0,1,2,1,2,2,2,2,0,2,1,2,1,1,0
dirtychrysler281@163.com,2,2,2,2,1,1,1,1,2,1,1,0,2,1,1,2,1,1,2,2,2,2
foundspice938@yahoo.com,0,1,2,1,2,2,2,1,1,0,2,1,2,2,1,1,2,2,2,1,2,1
drysnake580@gmail.com,1,1,1,2,1,2,2,0,2,1,1,2,1,2,2,1,1,2,2,1,2,2
dryskates413@yahoo.com,1,0,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,2,2
hotsub233@gmail.com,2,2,2,2,1,1,2,2,2,2,1,2,2,0,1,1,1,1,0,1,1,2
oldcola188@outlook.com,2,1,1,0,0,1,1,2,2,1,2,2,1,2,2,2,2,1,0,2,2,1
acientjug849@gmail.com,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1
dryshirt284@gmail.com,0,2,0,0,0,2,2,2,2,1,2,1,1,1,0,1,1,2,2,2,2,2
clamyblanket825@qq.com,2,1,2,1,2,0,1,2,0,2,1,1,1,2,2,2,2,2,2,1,1,1
usedcola410@outlook.com,1,2,1,2,1,1,2,2,2,2,0,0,2,1,2,1,1,2,1,2,1,2
dailycup358@yahoo.com,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,0,2,1,1,1,1,2
coldspice23@qq.com,1,2,1,2,0,0,2,1,2,1,0,1,2,2,2,2,2,2,0,2,1,1
clamywindow857@yahoo.com,1,0,1,0,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2
foundsub142@qq.com,1,1,2,2,1,0,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2
retiredcup377@gmail.com,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,0,1,2,1,1,1,2
freshywindow29@163.com,2,1,1,0,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,0
retiredbeans922@gmail.com,1,1,2,2,2,2,2,1,0,1,1,2,1,2,0,1,1,2,1,2,2,2
retiredtire193@yahoo.com,2,1,1,1,1,1,0,2,2,2,2,0,2,1,2,1,1,2,2,1,2,2
mostlywindow744@qq.com,2,2,0,2,0,1,2,2,1,1,1,0,1,2,2,2,2,2,0,0,1,2
dirtyrug889@163.com,2,1,2,2,2,1,2,1,2,1,0,2,2,1,2,2,1,2,1,1,0,0
tiredbeans825@163.com,2,1,2,2,1,2,2,0,1,1,2,1,2,1,1,2,2,2,0,1,2,0
moistspice161@163.com,1,0,2,0,2,1,1,2,2,1,2,0,2,0,1,2,2,2,1,1,2,2
slimyshack348@163.com,2,2,2,1,0,1,1,2,2,0,1,2,2,1,2,1,2,1,1,2,2,1
hotsnake106@qq.com,2,2,1,1,2,0,2,1,2,1,1,2,2,2,2,2,2,1,1,1,0,0
hotspice38@yahoo.com,1,1,1,0,1,2,2,2,0,2,2,1,2,1,2,1,1,2,1,2,2,2
oldrug449@qq.com,2,1,2,1,2,2,2,2,2,0,1,2,1,0,1,1,2,1,0,2,2,1
soiledbike119@outlook.com,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2
freshytide168@qq.com,2,1,2,0,1,1,2,2,1,1,2,1,2,0,2,2,1,2,2,2,1,0
hotcup894@163.com,1,1,1,0,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2
buriedhat948@gmail.com,2,0,1,2,1,2,2,0,2,0,2,1,1,2,2,2,0,1,1,1,2,2
tiredchrysler382@163.com,1,0,1,2,2,1,1,1,1,1,1,2,2,2,1,2,0,2,2,2,2,2
foundskates539@outlook.com,2,2,1,2,0,0,2,2,2,0,1,1,2,2,1,2,2,0,0,1,1,2
clamyspice37@gmail.com,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,0,1,1,2
slimyshoes919@yahoo.com,2,2,1,0,2,2,1,1,2,1,1,2,1,2,2,2,2,1,0,1,2,1
buriedjug927@qq.com,2,2,2,1,0,2,1,0,1,2,2,2,1,1,2,2,1,2,0,1,2,1
slightlyshirt355@yahoo.com,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1
newtide749@gmail.com,2,2,2,1,1,2,1,2,2,0,2,2,2,1,1,1,1,1,2,1,2,1
newbeans797@163.com,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,2,2,0,1,2,2
foundbread558@outlook.com,0,2,1,2,2,2,2,2,2,0,2,1,2,2,2,1,1,1,0,1,1,1
olddrum822@gmail.com,2,2,1,2,1,2,0,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1
milkywindow853@yahoo.com,2,0,2,2,2,1,1,2,1,0,2,2,1,2,2,2,2,1,1,1,1,1
fishyspice921@outlook.com,1,2,2,2,2,2,1,1,1,2,1,1,1,0,2,2,2,2,1,1,1,2
newsnake440@gmail.com,1,1,1,2,1,1,2,1,2,0,2,2,2,2,1,2,1,0,1,2,2,2
replacementsnake137@gmail.com,1,1,1,2,1,2,2,1,2,0,2,1,0,1,2,1,2,2,0,2,2,2
milkytire61@yahoo.com,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,0,1,2,1,2,1
foundsub311@yahoo.com,1,2,1,2,1,0,2,1,2,0,2,2,1,1,2,2,1,2,2,0,0,2
newhat584@gmail.com,0,0,2,2,1,2,2,2,1,2,0,0,2,1,2,0,2,1,2,1,1,2
hotbeans6@gmail.com,2,1,0,1,2,1,1,1,2,2,2,2,1,0,1,2,2,1,2,2,2,0
clamysnake136@163.com,1,1,1,1,2,2,1,2,1,2,2,0,0,2,0,2,2,2,1,2,1,2
tiredbread440@163.com,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,0
dailyshoes843@qq.com,2,1,1,2,1,2,1,2,1,1,2,0,2,1,2,2,2,1,0,2,1,2
usedbike748@qq.com,1,1,1,2,1,2,0,2,2,1,1,2,2,1,1,1,2,2,2,2,2,0
foldingspice440@outlook.com,1,1,2,2,1,0,2,1,2,1,0,1,2,0,1,2,2,0,2,2,2,2
dirtybeans14@163.com,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1
newskates26@outlook.com,2,2,1,2,1,1,2,0,1,0,1,2,2,0,2,1,1,2,2,2,1,2
foldingtide607@gmail.com,0,0,1,0,2,2,2,0,1,2,1,2,1,2,1,1,2,2,2,0,2,2
acientbike19@outlook.com,1,2,2,2,2,2,1,2,1,2,1,1,2,0,2,1,2,1,1,1,2,1
buriedjeep883@163.com,1,2,2,2,1,2,0,2,2,1,2,2,1,0,1,2,1,1,0,2,2,1
dailywindow592@163.com,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,0,1,1,0,2,1,2
dailybread940@yahoo.com,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,0,1,2,2,2
dryjeep915@163.com,2,2,2,1,1,1,1,2,2,2,2,0,1,2,1,1,0,2,2,2,1,0
extrabread562@outlook.com,2,1,2,2,0,2,1,1,2,0,0,1,1,2,2,2,2,2,1,1,1,2
freshytide794@qq.com,2,0,1,2,2,1,2,2,1,0,2,0,1,1,1,2,1,2,2,2,2,0
dryjeep45@163.com,2,2,2,2,2,1,1,1,1,2,0,2,1,2,2,2,1,1,1,2,1,1
newjeep577@163.com,1,1,2,0,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1
deeptire735@gmail.com,2,2,2,1,1,0,2,2,1,1,2,2,1,2,2,1,0,1,0,2,2,1
hotwindow664@163.com,0,2,2,0,1,2,2,1,1,2,2,0,2,2,1,0,0,1,2,2,0,2
moistspice387@qq.com,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,0,1,2,2
freshytide573@yahoo.com,2,2,0,1,1,1,1,0,0,2,0,1,2,2,1,2,2,2,2,2,2,1
acientchrysler884@163.com,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,0,1,0,2,2,2
coldshack611@qq.com,2,2,1,0,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1
buriedcup124@yahoo.com,2,1,2,1,1,1,2,1,0,2,2,1,2,2,1,2,2,1,2,1,2,1
deepdrum726@qq.com,0,2,2,1,2,1,1,1,2,1,2,2,1,1,0,2,2,2,2,1,0,2
extraskates465@qq.com,2,0,2,2,2,1,1,2,2,1,2,0,2,0,2,1,1,1,1,1,2,2
clamyhat383@163.com,0,1,2,1,2,2,2,2,2,1,1,0,2,1,2,1,1,1,2,2,2,0
clamyblanket985@qq.com,1,2,1,2,1,2,2,2,0,1,2,0,0,1,1,1,0,2,2,2,2,2
slightlyshack127@outlook.com,1,1,2,2,0,1,2,2,1,0,0,2,2,1,0,1,0,2,2,2,2,2
dailyrug68@gmail.com,2,0,1,2,2,0,2,2,2,2,2,0,1,0,1,0,2,1,2,1,0,2
dirtyjug352@gmail.com,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,0
slightlyshirt196@outlook.com,2,2,1,2,2,1,2,2,0,0,2,0,1,2,1,1,2,1,1,2,2,0
dailyblanket972@163.com,1,2,1,0,2,1,0,1,2,2,0,2,2,2,0,2,1,1,0,2,2,2
losthat840@qq.com,1,0,2,2,1,1,2,1,1,2,2,0,1,2,1,1,2,2,2,2,0,2
oldwindow820@qq.com,1,2,2,0,1,1,1,2,0,1,0,2,0,1,2,2,2,2,2,2,2,1
moistcup595@outlook.com,2,1,2,2,1,2,1,2,2,0,1,0,2,2,2,1,0,1,2,2,1,0
dailychrysler726@outlook.com,1,0,0,2,2,0,2,1,2,2,2,1,2,0,1,2,2,2,0,1,2,1
replacementshack38@163.com,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2
slightlybread907@outlook.com,0,2,1,1,1,2,2,1,0,2,1,2,2,2,2,0,1,2,1,2,2,1
lostrug937@outlook.com,2,0,1,2,1,2,2,1,2,1,2,2,1,1,0,2,1,2,2,1,1,2
soiledsnake93@qq.com,1,2,2,0,1,2,1,1,2,2,2,0,1,1,0,2,2,2,0,1,2,2
dailycola319@yahoo.com,1,2,2,2,1,2,1,2,0,2,2,0,2,2,1,1,0,1,0,1,2,2
mostlyspice339@gmail.com,2,1,0,2,2,2,2,2,2,0,2,1,1,2,0,1,1,2,0,1,1,2
extrasnake858@gmail.com,1,2,1,2,1,2,1,0,1,2,1,2,0,2,1,2,1,2,2,2,2,1
usedrug181@yahoo.com,2,1,1,1,2,2,2,2,2,2,0,1,1,1,1,2,1,2,1,1,2,2
slimyjeep659@qq.com,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1
moisttire840@outlook.com,2,1,2,2,1,1,2,1,2,1,1,0,1,2,2,1,1,2,1,2,2,2
replacementchrysler5@qq.com,1,1,2,2,2,0,2,0,2,1,0,0,2,2,1,0,1,2,0,2,2,2
slightlyrug271@yahoo.com,2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1
dirtydrum825@gmail.com,2,1,1,1,1,1,2,2,2,2,2,0,2,2,1,1,1,2,2,2,1,0
mostlyhat50@yahoo.com,2,2,2,1,2,1,1,1,2,2,0,2,1,2,1,2,1,2,0,1,2,1
fishyblanket809@outlook.com,0,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2
mostlyshirt458@yahoo.com,1,2,1,2,2,2,2,2,1,1,2,0,1,1,2,1,2,1,2,2,1,1
hotskates911@qq.com,1,0,1,2,1,2,1,2,1,2,2,0,0,2,2,2,1,1,2,2,2,1
soiledwindow838@yahoo.com,1,1,1,2,2,1,2,0,2,0,1,2,1,1,0,2,2,2,2,2,2,0
dailyspice313@gmail.com,1,2,2,2,2,1,1,2,1,2,1,0,2,0,2,1,2,1,1,2,1,2
moistshoes107@qq.com,2,0,0,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1
retiredjeep648@163.com,1,2,1,2,2,1,1,2,1,2,2,1,1,0,2,1,2,2,0,2,2,1
buriedjug233@yahoo.com,1,2,2,1,1,2,2,1,1,2,1,0,1,2,1,2,2,2,2,1,2,1
burieddrum84@outlook.com,2,1,1,2,2,1,2,2,1,2,2,0,2,1,1,1,2,1,2,2,1,1
moistcola199@qq.com,2,1,2,2,2,0,2,0,2,0,2,0,2,2,2,2,0,1,1,1,1,1
lostblanket281@qq.com,1,1,2,1,2,2,2,1,2,0,2,2,1,0,2,2,1,1,1,1,2,2
clamyspice389@163.com,2,2,1,0,2,2,2,2,2,2,2,0,1,2,1,1,1,1,1,2,1,0
freshytide508@163.com,0,2,2,2,0,2,2,1,0,0,2,2,1,0,2,2,2,1,2,1,1,0
soiledspice423@gmail.com,1,2,2,2,0,2,2,1,2,0,2,0,1,1,2,2,2,0,2,1,1,1
slightlytire383@qq.com,1,2,1,0,0,2,1,2,2,2,2,2,2,0,0,2,1,1,1,2,1,2
slimyskates157@163.com,2,2,1,2,1,1,2,2,1,0,2,1,2,2,2,2,1,1,0,0,2,1
soiledrug494@163.com,1,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1
deepchrysler238@outlook.com,1,1,1,1,1,1,2,1,2,2,2,2,0,2,2,1,2,1,2,2,1,2
mostlysnake491@qq.com,2,2,2,0,1,2,1,1,0,0,2,2,1,2,2,2,2,2,0,1,1,0
buriedtire678@yahoo.com,2,2,1,0,1,1,1,0,1,2,2,1,2,1,2,2,1,2,2,2,1,2
foundtide258@yahoo.com,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2
extrawindow359@outlook.com,2,2,1,2,2,2,2,0,1,2,1,1,2,0,1,1,1,2,2,1,2,1
tiredwindow970@163.com,2,1,1,2,1,1,2,1,1,2,2,2,0,1,2,2,2,2,0,1,1,2
coldtire20@163.com,1,2,0,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,0,2,2,2
hotshack271@qq.com,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2
slightlychrysler546@gmail.com,2,0,1,0,2,0,2,0,1,2,2,1,2,2,1,2,2,2,2,1,1,1
soiledblanket200@gmail.com,2,2,2,2,1,0,1,1,2,2,2,1,2,2,2,0,2,1,0,1,1,0
dirtybeans888@outlook.com,0,2,1,2,1,1,2,2,1,0,2,0,1,2,2,0,2,2,2,1,1,2
acientsnake555@gmail.com,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,0,1,1,1
soiledshoes664@yahoo.com,0,1,2,2,2,1,2,1,2,0,1,2,2,1,1,2,1,2,0,2,1,2
acientcup238@outlook.com,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1
foldingbeans104@gmail.com,1,2,1,1,1,2,1,1,2,2,1,2,0,2,2,0,2,1,2,2,2,1
moistwindow929@outlook.com,2,0,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2
slimybeans511@qq.com,2,0,1,2,1,0,0,2,1,2,0,2,2,2,2,2,1,1,2,1,1,2
tiredshack292@gmail.com,2,2,2,2,1,2,1,2,1,2,0,2,2,0,2,1,0,0,0,1,1,2
slimyrug81@yahoo.com,1,0,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2
dailyspice289@gmail.com,1,1,0,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,2
acientbeans987@gmail.com,2,0,1,2,0,2,1,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2
newchrysler981@gmail.com,1,0,0,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2
moistsnake175@yahoo.com,2,2,2,1,0,1,2,1,1,1,2,0,2,2,1,2,2,1,0,2,2,1
mostlyspice127@gmail.com,2,1,2,1,2,1,2,2,2,1,2,0,0,1,1,2,2,2,1,2,1,0
dryspice502@gmail.com,2,1,2,2,2,1,2,0,1,0,1,2,2,2,1,2,2,1,2,0,1,1
slimyjug642@163.com,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,0,1,2,1,1,2
clamyspice605@yahoo.com,2,2,1,2,0,2,1,1,1,2,2,1,2,2,2,0,1,2,1,1,1,2
lostskates583@163.com,2,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,0,1,1,2
slimycola966@outlook.com,0,0,1,2,2,2,2,1,2,0,1,2,1,1,2,2,2,1,1,2,1,2
foldingshoes832@outlook.com,2,1,2,2,2,1,2,0,2,1,2,1,1,1,2,1,2,1,2,1,1,2
oldshack980@gmail.com,1,1,2,0,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2
freshyjug808@gmail.com,2,1,1,2,1,2,1,1,2,1,1,2,2,0,2,0,2,2,2,2,1,1
retiredblanket962@yahoo.com,2,2,2,1,2,2,1,1,2,2,0,0,2,0,2,1,2,1,0,2,1,0
retiredshoes923@163.com,1,2,2,2,1,1,1,1,2,0,2,1,1,2,1,2,1,1,2,2,2,2
soiledshoes666@outlook.com,1,1,2,0,2,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,0,1
oldsub430@yahoo.com,0,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2
mostlycup165@yahoo.com,2,1,2,2,1,2,1,1,1,0,1,2,2,1,2,1,1,2,2,2,2,1
milkysub209@outlook.com,2,1,2,0,2,2,0,1,2,1,0,2,2,1,2,0,0,2,1,2,0,2
fishywindow973@outlook.com,1,1,2,0,2,1,1,2,2,1,1,2,0,2,0,2,2,1,1,2,2,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,0,1,1,1,2,2,1,2,2,1,2,1,2,1
foldingsnake263@yahoo.com,2,0,1,2,1,1,0,2,2,0,2,1,1,1,2,1,2,2,2,1,2,2
drywindow943@qq.com,1,2,2,2,2,2,0,2,1,2,2,1,2,0,1,1,1,2,0,1,1,2
hotshack160@outlook.com,2,1,2,0,2,2,0,2,1,2,0,2,2,2,0,2,1,1,0,1,2,0
replacementcup675@qq.com,2,0,2,2,2,1,2,1,1,2,0,1,2,2,1,2,2,2,1,1,1,1
slimytire42@gmail.com,2,1,2,0,1,2,1,2,2,1,2,2,1,0,2,2,1,1,2,1,2,1
freshytide614@gmail.com,1,0,0,2,1,2,2,2,1,2,1,1,2,0,1,2,2,1,2,1,2,2
extrajeep354@qq.com,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,0,2
replacementshirt214@163.com,2,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,2,0,2,1,2
clamybike977@163.com,0,2,2,2,1,0,1,2,2,2,2,1,2,2,0,2,1,1,1,1,1,2
lostskates238@qq.com,2,2,2,2,1,2,2,1,1,0,2,0,2,2,1,0,2,1,2,1,1,1
coldshirt926@163.com,2,1,1,1,2,2,2,2,1,1,1,1,2,0,1,2,2,2,0,2,2,1
freshybread696@163.com,2,2,0,0,1,1,2,2,2,2,1,2,2,2,2,1,0,1,1,2,1,1
fishycup117@163.com,0,1,1,2,2,2,0,2,1,2,1,1,1,2,2,2,2,2,1,2,1,0
dryhat316@outlook.com,2,2,2,1,1,1,2,1,2,2,2,0,0,2,1,2,1,2,2,1,1,1
drychrysler511@gmail.com,1,0,0,1,1,0,0,0,2,0,2,2,2,2,2,2,2,2,0,2,1,2
lostbike893@outlook.com,1,0,2,2,2,1,2,0,2,1,1,0,1,2,2,1,2,1,2,2,2,0
lostdrum416@163.com,2,1,2,0,1,1,2,2,2,0,1,2,2,0,1,2,2,1,2,1,2,0
dirtywindow798@qq.com,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,1,0,2,2,2
foldingskates208@gmail.com,2,1,1,2,2,2,0,0,1,2,2,0,2,2,0,1,2,1,2,2,0,1
dirtywindow282@qq.com,2,1,1,1,0,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2
moistshoes316@qq.com,1,2,1,1,2,1,2,2,2,1,2,2,1,0,1,1,1,1,2,2,2,2
acientskates970@gmail.com,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,0,2,2,2
milkyspice620@qq.com,1,1,1,2,2,2,1,2,2,0,2,0,1,1,2,2,1,2,2,1,1,2
newbeans217@yahoo.com,1,1,2,0,1,2,2,2,1,1,1,2,1,2,2,2,0,1,2,2,1,2
slimychrysler684@yahoo.com,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1
hotbike143@outlook.com,2,0,2,0,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1
coldrug83@yahoo.com,2,2,1,2,2,2,2,1,1,0,0,2,0,2,1,0,1,2,2,2,1,0
oldchrysler227@outlook.com,2,2,2,1,1,2,1,0,2,2,2,1,1,1,2,1,1,2,0,2,1,2
fishycup876@qq.com,2,2,1,1,2,1,2,1,2,0,2,1,2,1,2,1,2,2,1,2,1,0
foundchrysler509@yahoo.com,0,1,2,2,0,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,0,2
deeptire133@outlook.com,2,1,1,0,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2
coldbread793@gmail.com,2,2,1,2,1,1,2,1,2,0,2,2,1,2,2,2,1,1,1,1,2,0
hotsnake893@163.com,1,1,1,2,1,1,2,0,2,2,1,2,2,0,2,2,1,2,2,1,1,2
foldingtide515@qq.com,2,2,1,1,2,2,2,2,1,2,2,0,1,2,1,1,1,2,1,1,1,2
extrashoes369@outlook.com,2,2,1,2,1,0,0,0,1,1,2,1,2,2,1,2,2,2,2,1,1,2
milkytide458@163.com,0,0,0,2,1,0,2,1,2,2,0,2,2,2,2,1,1,2,0,2,0,2
buriedcola618@gmail.com,1,2,1,2,1,1,1,1,2,2,2,0,1,2,2,2,2,1,0,2,1,2
soiledbeans664@outlook.com,2,2,1,2,1,1,1,2,2,0,1,1,1,2,2,2,0,2,1,2,1,2
replacementbeans665@yahoo.com,2,2,2,1,2,2,1,2,1,0,2,1,1,2,1,1,2,0,1,1,2,2
replacementshoes137@outlook.com,2,0,2,1,0,2,2,2,1,2,2,2,1,0,1,1,2,1,1,2,1,2
dirtybread587@yahoo.com,2,2,2,1,0,2,1,0,2,0,2,2,1,0,1,2,1,1,2,2,2,1
drywindow184@qq.com,2,2,2,0,2,2,1,2,1,0,2,2,1,1,0,2,2,1,0,1,0,2
retiredshack97@gmail.com,2,0,2,2,1,2,2,1,2,1,1,1,0,0,2,1,1,1,2,2,2,2
foldingsnake99@qq.com,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,0,0,1,2
freshycola351@qq.com,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2
oldtide873@gmail.com,2,2,2,2,2,1,1,1,0,2,0,0,0,2,1,2,0,1,2,1,2,2
deepsnake600@yahoo.com,2,2,1,2,1,2,2,2,2,1,0,0,2,1,1,2,1,1,2,1,1,2
replacementsnake366@gmail.com,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,0,2,2,1,1,2
dirtysub781@yahoo.com,0,2,2,0,0,2,2,1,2,2,1,0,1,2,2,1,1,2,2,1,1,2
tiredspice581@qq.com,2,2,1,0,1,2,2,0,2,1,2,1,1,1,2,1,2,2,1,1,2,2
clamyjug230@qq.com,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,0,2,1,2
usedspice635@gmail.com,2,2,1,1,2,0,1,1,2,2,1,2,0,1,2,2,1,2,1,1,2,2
foldingtire66@outlook.com,2,0,0,2,2,1,2,2,2,1,1,2,1,2,1,2,0,1,1,2,2,1
soiledrug889@gmail.com,1,2,1,2,1,2,1,2,1,2,2,2,1,0,2,2,2,1,2,1,0,1
moistdrum752@qq.com,1,1,2,1,2,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2
clamyjug699@163.com,0,2,2,1,1,2,1,0,2,1,1,2,2,1,2,1,1,1,2,2,2,2
extrahat650@yahoo.com,2,2,1,2,2,2,1,0,2,1,2,2,1,1,1,2,0,1,2,2,0,1
oldsub951@163.com,0,1,1,2,2,2,1,2,0,1,2,0,0,2,2,2,1,2,0,1,2,2
deeprug190@yahoo.com,2,2,0,1,2,1,1,2,2,2,2,1,1,2,2,0,1,1,2,1,1,2
mostlyshack538@gmail.com,1,2,1,0,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2
foldinghat152@qq.com,2,1,1,0,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2
dailybike96@outlook.com,0,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2
usedskates18@gmail.com,2,2,1,2,2,0,2,1,2,1,2,0,2,2,2,1,2,1,0,1,1,1
dirtydrum361@yahoo.com,2,1,1,2,1,0,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1
foldingtide644@gmail.com,2,2,1,0,1,1,2,2,1,2,1,2,1,2,1,2,1,2,0,2,2,1
dirtydrum199@163.com,2,1,1,1,1,0,2,2,1,2,0,2,1,2,2,2,0,2,1,2,1,2
dailysnake442@outlook.com,1,1,1,2,1,2,0,2,2,1,2,2,2,0,1,2,1,1,1,2,2,2
deeptide738@gmail.com,2,2,1,1,1,1,1,2,2,0,1,2,1,2,2,1,2,2,2,2,1,1
deepdrum298@yahoo.com,2,0,2,2,2,1,0,2,1,1,2,1,1,2,2,2,1,1,0,2,0,2
fishyshack946@163.com,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2
freshytire179@outlook.com,1,0,1,2,2,1,2,2,1,2,1,2,0,0,2,2,2,1,2,0,0,2
useddrum754@163.com,1,1,0,1,2,1,2,1,2,1,1,2,2,2,2,1,2,0,1,2,2,2
acientrug262@gmail.com,2,2,1,1,1,2,2,1,1,1,2,0,1,1,0,2,2,1,2,2,2,2
hotwindow473@qq.com,1,0,2,0,2,2,2,2,1,2,2,0,1,1,2,0,1,1,2,2,0,2
slimyhat932@yahoo.com,0,1,2,2,2,0,1,2,2,2,1,0,1,2,2,2,1,1,0,2,2,1
oldshirt546@gmail.com,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,0,2,2,2,1
retiredtide905@qq.com,2,1,0,2,2,1,2,0,2,1,1,1,1,2,2,2,2,1,2,1,2,1
foldingcup778@outlook.com,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,0,1,1,2
