email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
freshyrug42@qq.com,1,2,1,2,1,2,1,2,2,1,1,2,0,2,1,2,2,0,2,1,1,2
newskates92@gmail.com,1,1,2,0,1,2,2,1,1,2,2,2,1,2,2,1,0,2,1,2,1,2
clamyjug699@163.com,1,2,2,0,1,2,1,1,2,0,1,2,2,1,2,0,1,1,2,2,2,2
extrasnake821@qq.com,1,1,1,1,2,1,2,0,1,2,1,2,2,2,1,2,2,0,2,2,1,2
lostsub932@163.com,1,1,1,1,2,1,2,0,1,2,1,1,2,2,2,2,2,1,2,1,2,2
soiledsnake79@yahoo.com,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2
tiredhat236@yahoo.com,2,0,1,2,2,2,2,2,1,1,2,1,0,2,1,0,0,2,2,1,2,1
extrashack431@yahoo.com,2,1,2,2,1,1,2,2,2,2,1,1,1,0,2,2,0,1,2,0,0,2
drycup651@163.com,2,2,1,1,1,1,1,2,2,2,1,2,2,2,0,2,0,0,1,2,2,0
slimycola966@outlook.com,1,1,1,2,2,2,2,1,2,1,1,2,0,1,2,2,2,1,1,2,1,2
newtire896@gmail.com,1,1,2,1,0,2,2,1,2,2,1,2,1,1,2,1,2,0,2,2,1,2
dirtydrum384@163.com,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,0,1,1,1,1,2
lostchrysler403@outlook.com,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2
dirtyspice29@outlook.com,2,1,2,2,1,2,1,1,1,2,0,1,0,2,2,2,2,2,1,1,1,2
slightlybread757@yahoo.com,1,2,1,1,2,2,2,2,1,1,0,1,2,2,1,2,2,2,1,1,2,0
freshycola999@yahoo.com,2,2,2,2,1,2,1,0,1,1,0,1,0,2,1,0,2,2,2,1,2,2
slightlytire774@163.com,1,1,0,2,2,1,1,2,2,2,0,1,2,0,2,1,2,1,1,2,2,2
foundskates539@outlook.com,2,2,1,2,1,1,2,2,2,0,1,1,2,2,0,2,2,1,1,1,1,2
dailybike96@outlook.com,1,2,2,2,1,0,1,1,1,2,2,0,2,1,2,0,2,1,2,0,2,2
deepblanket548@outlook.com,0,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2
newbread222@outlook.com,1,1,2,2,2,1,2,0,2,0,1,2,2,2,0,0,2,2,1,1,1,2
lostskates470@gmail.com,1,1,2,2,1,2,2,1,1,0,2,2,2,0,2,0,1,2,2,2,1,1
buriedwindow446@outlook.com,1,2,1,2,2,2,2,1,1,1,2,0,2,2,1,0,2,1,2,2,1,1
freshyjug894@yahoo.com,1,2,2,2,0,2,0,1,1,1,1,2,2,2,2,2,1,2,1,2,0,1
clamywindow198@outlook.com,2,2,1,0,2,2,0,2,2,2,2,1,2,1,2,0,2,1,0,0,1,1
extrachrysler814@outlook.com,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2
milkyblanket205@yahoo.com,2,2,2,2,1,1,1,2,2,2,2,1,2,1,0,2,0,1,2,1,0,1
slimytire345@gmail.com,0,2,1,2,1,2,1,2,2,1,2,2,1,2,0,2,1,2,1,1,0,2
dryhat911@yahoo.com,2,1,2,2,1,1,1,2,1,2,2,1,0,0,2,2,2,2,1,2,0,1
milkytire820@gmail.com,1,2,2,2,1,2,1,0,1,1,1,1,2,2,1,0,2,2,2,1,2,2
newhat584@gmail.com,1,1,2,2,0,2,2,2,1,2,1,1,2,1,2,0,2,1,2,1,1,2
deepcup89@qq.com,1,1,2,0,0,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1
clamyjeep185@163.com,1,1,2,2,1,1,1,1,1,2,1,2,2,0,2,2,1,2,2,1,2,2
dailybread914@gmail.com,1,2,0,2,1,1,2,1,1,2,0,1,1,2,2,1,2,2,1,2,2,2
coldtide977@gmail.com,2,2,1,2,2,1,1,2,1,2,1,0,2,1,1,0,2,0,2,1,2,2
coldcup782@qq.com,2,2,2,1,0,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,0,1
dirtywindow282@qq.com,2,1,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2
usedspice992@gmail.com,2,1,1,1,2,1,2,0,2,2,2,1,2,2,2,1,1,2,1,1,1,2
replacementsub16@163.com,2,2,1,2,1,1,1,0,0,2,1,1,2,1,2,2,2,1,1,2,2,2
foldinghat824@qq.com,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,2,0,1,2
deeptide254@qq.com,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,0,1,2,1,2,1,2
soiledshirt718@outlook.com,2,1,2,1,1,1,2,2,2,2,1,2,0,2,1,0,2,2,1,2,1,1
clamyshoes18@163.com,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,0,0,1,1,1,2,2
buriedtire207@gmail.com,2,1,1,2,2,2,2,2,1,0,2,2,2,2,0,0,2,1,1,1,1,1
hotcup940@outlook.com,1,0,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1
deepsnake600@yahoo.com,2,2,0,2,1,2,2,2,2,0,1,1,2,1,1,2,1,0,2,1,1,2
slimyspice279@qq.com,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1
deepshoes823@gmail.com,2,2,0,1,2,1,2,1,2,1,1,2,1,2,1,2,0,2,2,2,1,1
soiledsnake360@yahoo.com,2,1,2,1,2,1,2,1,2,2,1,0,1,0,0,2,2,2,1,1,2,2
mostlycup165@yahoo.com,2,0,2,2,0,2,1,1,1,0,0,2,2,0,2,0,0,2,2,2,2,1
foundsub142@qq.com,1,1,2,2,0,1,2,2,1,1,2,1,2,2,1,0,0,2,2,2,1,2
moistshoes316@qq.com,0,2,1,1,2,1,2,2,2,0,2,2,0,1,1,0,0,0,2,2,2,2
soiledrug174@yahoo.com,2,2,2,1,1,1,1,2,1,1,1,2,0,2,2,1,2,2,1,0,2,2
dirtyshack540@gmail.com,1,2,2,1,2,1,1,1,1,2,1,2,2,0,2,2,0,1,2,1,2,2
moistbike54@163.com,1,2,2,1,0,0,2,1,1,1,2,2,1,1,1,0,2,2,2,2,2,2
mostlyjeep956@outlook.com,2,2,1,2,1,2,2,2,1,0,2,1,1,2,1,2,1,1,1,2,2,1
retiredtide905@qq.com,2,1,1,2,2,1,2,1,2,1,0,0,0,2,2,2,2,0,2,1,2,1
deepsnake772@gmail.com,2,2,1,0,2,1,1,2,2,2,1,0,2,0,1,1,2,2,2,1,1,2
soiledspice423@gmail.com,1,2,2,2,0,2,2,1,2,1,2,1,0,1,2,2,2,1,2,1,1,1
dailybeans457@163.com,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1
mostlytire325@outlook.com,1,1,2,0,0,2,1,2,1,2,1,2,2,1,2,2,2,0,2,1,2,1
moistwindow556@yahoo.com,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2
foldingtire66@outlook.com,2,1,1,2,2,0,2,2,2,1,1,2,1,2,1,2,0,0,0,2,2,1
extrabread553@qq.com,2,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,0,2,2
moistcola120@gmail.com,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,0,2,0,2,2,1,1
fishybeans629@qq.com,1,1,2,2,2,2,1,2,2,0,2,1,2,2,0,2,1,1,1,2,1,1
mostlyshirt500@163.com,2,1,2,2,2,2,2,2,2,0,1,1,1,1,2,0,0,1,1,2,1,2
slightlybike13@yahoo.com,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,0,2,2,0,2,1
freshycola351@qq.com,1,2,1,1,0,2,1,0,2,2,2,2,2,2,1,1,1,1,2,0,2,2
coldshack611@qq.com,2,2,1,1,2,1,2,2,2,2,2,1,1,2,0,1,0,1,1,2,2,1
dirtysub288@163.com,2,1,1,1,1,1,0,2,1,2,1,1,2,2,2,2,2,2,1,2,0,2
foldingshack148@gmail.com,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,0,2
dailyhat217@qq.com,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1
freshyspice185@qq.com,2,2,2,1,1,2,2,1,2,2,1,1,0,1,2,0,2,0,2,0,1,2
fishybike254@qq.com,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,0,2,1,2,0,1
mostlyrug653@gmail.com,2,2,1,2,1,0,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,0
replacementskates795@outlook.com,1,0,2,1,0,2,2,1,0,2,1,1,2,2,0,2,0,2,1,2,2,2
foundtire923@qq.com,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,0,2,2,2,2,1,1
freshyspice871@qq.com,2,1,2,2,2,1,2,2,2,0,1,2,1,1,2,2,0,2,1,1,1,1
deepcola71@qq.com,1,2,2,2,2,1,0,0,1,2,1,1,2,1,2,2,2,1,1,2,1,2
milkyrug604@yahoo.com,2,0,2,1,2,2,1,1,1,2,1,2,2,2,2,0,0,1,2,0,2,1
replacementsub351@qq.com,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,0,1
milkyshack320@qq.com,1,1,1,1,2,0,2,2,2,1,2,0,2,1,2,2,1,1,2,2,2,1
acientblanket316@yahoo.com,1,1,2,2,1,2,1,0,1,2,2,1,2,2,2,2,2,1,2,1,1,1
acientspice814@outlook.com,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2
extrajeep354@qq.com,1,1,1,1,1,2,1,1,2,2,1,2,0,2,2,2,2,2,1,2,1,2
slimybeans326@gmail.com,2,2,1,1,0,2,1,2,1,2,2,2,0,2,1,1,2,2,1,2,1,1
acientbike19@outlook.com,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,0,2,1
fishycup876@qq.com,2,2,1,1,2,1,2,0,2,1,2,1,2,1,2,0,2,2,1,2,1,0
milkyshoes608@gmail.com,0,1,1,2,0,1,2,2,1,2,1,2,2,2,0,0,0,2,2,1,2,2
clamybread980@163.com,2,2,1,2,2,1,1,0,2,1,1,1,2,2,2,0,2,2,1,2,1,1
buriedspice285@outlook.com,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1
foundjeep250@qq.com,2,2,1,2,0,2,1,2,1,0,1,1,2,2,0,2,1,2,2,2,1,0
freshydrum128@qq.com,1,2,2,1,2,2,2,2,0,2,1,1,2,1,1,0,1,0,1,2,2,2
lostshoes790@163.com,2,2,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,2,2,1,0,2
deepbread381@yahoo.com,0,2,2,2,2,1,2,1,2,2,1,1,0,2,1,0,2,2,1,1,1,2
dailycup813@yahoo.com,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,0,1,0,1,2,2
oldrug306@yahoo.com,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,0,2,2,2,2,2
slimyhat636@outlook.com,2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,1,1,1,2,2,1,2
replacementshoes847@qq.com,2,2,2,2,1,1,1,1,1,2,0,2,2,2,2,0,2,0,2,1,1,1
coldskates31@gmail.com,1,0,0,2,2,1,1,1,2,0,2,2,1,2,1,2,0,2,2,2,2,1
freshytide168@qq.com,2,1,2,1,1,1,2,2,1,0,2,1,2,1,2,2,1,2,2,2,0,1
replacementchrysler5@qq.com,1,0,2,2,2,1,2,0,2,1,0,1,2,2,0,0,0,2,1,2,2,2
extraspice708@qq.com,2,1,2,2,1,0,2,0,2,2,2,1,0,2,1,0,2,2,1,1,2,1
coldsub278@yahoo.com,1,2,2,1,2,1,2,2,1,0,2,2,1,2,2,0,2,1,1,1,1,2
dirtyrug889@163.com,2,1,2,2,2,1,2,1,2,0,1,2,2,1,2,2,0,2,1,1,0,1
newhat705@yahoo.com,1,1,1,2,0,2,1,2,2,0,1,2,2,2,0,1,2,0,1,2,2,2
newbread192@gmail.com,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1
coldblanket498@qq.com,1,1,2,1,0,2,0,0,2,2,1,2,2,2,1,2,1,1,2,1,2,2
soiledblanket478@outlook.com,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2
coldcola526@163.com,2,2,2,2,2,1,1,2,1,0,1,1,0,2,2,0,2,2,1,1,2,1
clamyshack71@qq.com,2,2,2,1,2,2,2,0,1,1,2,1,1,1,1,2,0,1,2,0,2,2
losthat457@163.com,2,1,2,2,0,2,1,0,0,2,1,2,2,1,1,2,2,2,1,2,1,1
newbike501@163.com,1,2,1,1,2,2,1,2,2,0,2,1,2,2,1,0,1,2,2,1,2,1
hotbeans6@gmail.com,2,0,1,1,2,0,1,0,2,2,2,2,1,1,0,2,2,0,2,2,2,1
fishyshack946@163.com,2,1,2,2,1,1,0,2,1,2,2,2,0,2,1,2,1,1,2,1,0,2
moisttire840@outlook.com,2,0,2,2,0,1,2,1,2,1,1,1,1,2,2,0,1,2,1,2,2,2
freshytide573@yahoo.com,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1
dailyspice87@yahoo.com,2,1,2,2,1,0,1,0,2,1,2,2,2,1,2,0,2,0,2,2,1,1
fishywindow973@outlook.com,1,1,2,1,2,1,1,2,2,1,1,2,0,2,1,2,2,1,1,2,2,2
oldrug449@qq.com,2,1,2,0,2,2,2,2,2,1,1,2,0,0,1,0,2,0,1,2,2,1
dirtychrysler281@163.com,2,2,2,2,1,1,1,1,2,1,1,1,2,1,0,2,1,1,2,2,2,2
soiledjug360@yahoo.com,2,2,1,2,0,2,1,1,2,0,2,2,1,2,0,2,2,1,2,0,0,1
soiledbike200@qq.com,2,1,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2
foundchrysler353@gmail.com,2,2,2,1,1,1,2,2,1,0,1,1,2,2,0,2,1,2,2,1,2,1
foldingtide644@gmail.com,2,2,1,1,0,1,2,2,1,2,1,2,1,2,0,2,1,2,1,2,2,1
soiledbike119@outlook.com,1,2,2,1,2,2,1,0,2,1,2,1,1,1,2,2,1,2,1,2,1,2
dailywindow488@outlook.com,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,2,0,2,1,2,2,2
fishyshirt859@outlook.com,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,0,1,1,1,1,1
usedshirt122@163.com,2,2,1,1,1,1,2,2,1,2,0,2,1,1,1,2,2,1,2,2,0,2
milkyjug513@163.com,1,2,0,2,2,1,1,1,2,2,1,0,2,0,1,2,2,1,2,2,1,2
acienthat377@qq.com,1,2,2,2,1,2,1,2,0,1,1,2,2,2,1,1,2,1,1,2,2,1
foundshirt542@yahoo.com,2,2,1,1,2,0,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,0
dailycola319@yahoo.com,0,2,2,2,0,2,1,2,1,2,2,0,2,2,1,0,1,1,1,1,2,2
tiredbike897@qq.com,2,2,0,1,1,1,2,1,1,0,2,1,1,1,2,2,2,2,1,2,2,2
hotspice194@gmail.com,2,2,1,2,0,2,1,1,1,1,2,2,1,1,1,2,2,0,2,2,1,2
dryshirt284@gmail.com,1,2,1,1,0,2,2,2,2,1,2,1,1,1,1,0,0,2,2,2,2,2
extrasub180@qq.com,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,0,2,2
tiredtire285@yahoo.com,2,1,2,1,1,1,0,1,2,1,1,1,2,2,2,0,0,2,2,2,2,2
foldingsnake99@qq.com,1,1,1,2,2,2,2,0,2,2,2,1,2,1,1,2,2,1,1,1,1,2
replacementbeans236@outlook.com,1,2,1,1,2,2,2,2,1,2,1,2,0,0,2,1,1,2,2,0,0,2
coldchrysler584@outlook.com,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,0,2
mostlyhat50@yahoo.com,2,2,2,1,2,1,0,0,2,2,1,2,1,2,1,2,1,2,1,1,2,1
dailywindow592@163.com,2,2,1,2,2,0,2,1,2,1,1,2,2,2,1,0,0,1,1,2,0,2
acientchrysler884@163.com,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,0,1,1,2,2,2
foundbread301@163.com,2,2,2,1,1,1,2,0,2,0,0,2,2,1,1,0,2,2,1,2,0,2
oldjug810@qq.com,2,1,2,1,0,2,2,0,2,2,1,2,1,2,0,1,2,1,1,2,1,2
deeprug190@yahoo.com,2,2,1,1,2,0,1,2,2,2,2,0,1,2,2,0,1,0,2,1,1,2
usedjeep501@outlook.com,1,1,1,2,2,2,2,2,1,2,1,1,1,0,2,0,2,0,2,2,1,2
drydrum979@gmail.com,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,0,2,1,2,1,2,2
fishybike502@qq.com,0,2,2,1,2,2,2,2,1,1,1,2,2,0,1,0,2,2,1,1,1,2
foundbread552@outlook.com,2,1,1,2,0,2,1,2,2,2,1,2,1,0,2,1,1,2,1,2,2,1
lostblanket371@outlook.com,2,2,1,2,2,2,2,0,2,1,2,2,1,1,1,0,2,2,1,1,1,1
retiredblanket962@yahoo.com,2,2,2,1,2,2,1,1,2,2,1,1,2,0,2,0,2,0,1,2,0,1
acientjeep593@163.com,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,0,0,1,1,1,2,1
clamyjug230@qq.com,1,1,1,1,2,1,2,2,1,2,2,0,2,1,2,2,1,2,1,2,1,2
extraskates512@qq.com,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,0,2,0,1,2,1,2
slightlyshirt355@yahoo.com,2,1,2,1,0,2,1,0,2,1,0,2,2,2,2,2,2,2,1,1,1,1
freshyblanket453@gmail.com,1,1,1,2,2,2,1,1,0,2,1,0,2,2,2,0,2,0,1,2,2,2
newrug832@163.com,2,2,2,2,2,1,1,0,1,1,1,2,1,1,1,1,2,0,2,2,2,2
slightlycup6@qq.com,2,1,1,1,2,2,2,2,2,1,0,2,0,0,2,2,2,2,1,1,0,1
tiredskates86@yahoo.com,2,1,2,2,0,2,1,1,1,2,2,1,2,1,2,1,2,2,1,0,1,2
dailywindow992@gmail.com,1,0,2,1,2,2,1,2,1,0,1,2,0,2,0,2,2,2,2,1,2,1
hotcup793@outlook.com,1,0,1,1,0,2,1,0,2,2,1,2,2,2,2,2,1,2,1,2,2,1
burieddrum36@qq.com,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,0,2
fishydrum493@yahoo.com,0,2,2,2,1,2,2,1,2,1,2,2,1,2,2,0,1,1,1,1,1,2
dailysnake442@outlook.com,1,1,1,2,1,2,1,2,2,0,2,2,2,1,1,2,1,1,1,2,2,2
mostlyshirt458@yahoo.com,0,2,1,2,2,2,2,2,1,1,2,1,1,0,2,0,2,1,2,2,1,1
soiledshack25@qq.com,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1
dirtywindow29@163.com,1,2,1,2,1,2,2,0,2,1,2,1,1,1,2,2,1,1,1,2,2,2
foldingbeans104@gmail.com,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,0,2,2,2,1
retiredblanket413@163.com,2,2,1,1,0,2,2,1,1,2,0,1,2,2,2,2,1,1,2,0,2,1
usedrug5@gmail.com,2,2,1,1,0,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1
foldingsnake113@yahoo.com,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2
deepshirt307@yahoo.com,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2
slightlyhat58@gmail.com,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,0,2,2,1,1
replacementtide600@outlook.com,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2
slightlywindow230@qq.com,1,2,2,2,2,2,0,1,2,2,2,1,1,0,1,2,2,0,1,1,2,1
clamytire651@gmail.com,2,1,0,2,0,1,1,2,1,2,1,2,2,1,0,2,1,2,1,2,2,2
freshysub873@yahoo.com,2,2,2,1,0,2,2,0,2,0,2,2,1,2,1,0,0,1,2,1,2,1
milkyspice620@qq.com,1,1,1,2,2,2,1,2,2,0,2,1,0,1,2,2,1,2,2,1,1,2
buriedsnake868@qq.com,1,1,1,2,1,1,2,1,2,1,2,2,0,1,2,2,1,1,2,2,2,2
slimyrug911@163.com,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,0,2,1,2,2,1,1
fishybread363@yahoo.com,2,2,1,2,0,2,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2
foundtire500@gmail.com,2,0,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2
oldjug372@gmail.com,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,0,0,2,2,2,1
deepsnake957@qq.com,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,0,1
foundshack537@qq.com,1,2,2,1,2,1,2,2,1,2,0,1,1,1,2,1,0,2,2,2,1,2
dirtydrum825@gmail.com,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1
dirtybread769@gmail.com,2,2,1,2,0,2,2,0,1,2,1,1,0,2,1,1,1,2,2,1,2,2
clamyspice37@gmail.com,2,2,2,2,1,1,2,1,1,2,2,2,1,0,1,0,2,2,1,1,1,2
colddrum537@yahoo.com,2,2,2,1,0,2,1,2,2,1,1,2,0,2,1,1,2,2,2,1,0,1
replacementsub369@qq.com,2,2,1,2,1,2,1,2,2,1,2,1,1,2,0,2,0,2,1,2,0,1
moistsnake675@yahoo.com,1,2,2,0,1,1,2,2,2,0,2,1,2,1,1,1,1,2,2,2,2,1
retiredtire193@yahoo.com,2,1,1,1,1,1,1,2,2,2,2,0,2,1,2,0,0,2,2,1,2,2
usedsnake976@gmail.com,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,0,1,2,1,1
newtire220@outlook.com,2,1,1,2,0,2,0,0,2,1,1,2,1,2,2,2,2,2,2,1,1,1
moistjug851@outlook.com,2,2,2,1,2,1,0,0,1,2,0,0,1,1,1,2,0,2,2,2,2,2
hotshack160@outlook.com,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,0,1,1,1,2,1
lostshirt339@yahoo.com,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,0
clamyblanket28@outlook.com,2,2,2,0,0,1,2,0,1,2,1,2,1,1,2,0,2,2,2,2,1,1
slightlydrum798@163.com,2,2,1,1,0,1,2,2,1,0,2,1,0,2,2,2,2,1,1,2,2,1
hotcup999@163.com,2,2,1,2,2,1,1,0,1,1,2,0,2,0,1,2,2,0,2,1,2,2
foundsub311@yahoo.com,1,2,0,2,1,1,2,1,2,1,2,2,1,1,2,2,0,2,2,1,0,2
lostblanket503@163.com,2,1,2,1,0,2,2,0,2,1,0,2,1,1,0,2,1,2,2,1,2,2
acientrug262@gmail.com,2,2,1,1,1,2,2,0,1,1,2,0,0,1,1,2,2,1,2,2,2,2
soiledcup60@qq.com,2,1,2,2,0,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1
milkyshoes260@163.com,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2
slimywindow139@gmail.com,2,2,1,0,2,2,1,2,1,2,2,1,2,2,2,0,1,0,1,1,0,2
foundsub934@gmail.com,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1
acientbread18@outlook.com,2,0,2,2,1,1,2,2,2,0,2,0,1,1,2,0,2,1,2,1,2,1
lostskates583@163.com,2,2,2,2,2,1,2,1,2,0,2,1,2,0,1,0,2,1,1,1,1,2
oldsnake198@outlook.com,1,1,2,1,0,1,2,2,2,2,1,2,1,1,2,0,2,1,2,0,2,2
freshyrug186@163.com,2,2,1,2,2,2,1,2,2,0,1,2,2,1,1,0,1,1,1,1,2,2
deepsub474@yahoo.com,1,1,2,2,2,2,1,2,1,0,2,1,2,2,2,0,0,1,0,0,2,2
soiledhat176@outlook.com,2,1,0,1,1,0,2,1,1,2,1,2,2,2,2,0,1,2,2,2,2,1
retiredrug998@yahoo.com,2,2,1,1,2,0,0,1,2,2,1,1,2,1,0,2,2,2,2,1,2,1
newdrum817@outlook.com,1,2,2,1,1,1,1,1,2,0,2,2,2,0,2,2,2,0,2,1,1,2
dailyhat533@outlook.com,1,1,1,2,0,2,0,1,2,2,2,2,2,1,0,2,1,0,2,2,0,2
fishywindow737@yahoo.com,2,1,1,2,2,0,1,2,1,1,2,2,2,1,2,1,2,2,1,1,0,2
coldshoes621@gmail.com,1,2,1,2,2,2,1,2,1,2,2,1,2,1,1,0,1,2,1,2,1,2
acientshoes215@outlook.com,2,1,1,2,1,2,1,2,1,2,0,2,0,1,2,2,2,2,1,1,2,1
foundspice938@yahoo.com,1,1,2,1,2,2,2,1,1,1,2,1,2,2,0,1,2,2,2,1,2,1
dirtyjug352@gmail.com,2,2,0,0,0,2,2,2,1,2,1,1,2,2,0,0,1,2,2,2,1,1
coldblanket679@outlook.com,1,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,0,1
usedrug645@yahoo.com,0,2,0,1,0,2,2,1,2,2,1,2,1,1,1,0,1,2,2,2,2,2
usedjeep425@outlook.com,2,2,1,1,1,2,2,2,1,2,1,2,0,1,1,2,1,1,2,2,2,1
dailydrum264@gmail.com,2,2,2,1,2,1,1,2,1,1,0,2,0,2,1,0,2,2,1,2,2,1
slimyshoes43@qq.com,1,1,2,1,2,0,0,2,2,2,2,1,0,2,2,2,1,0,1,0,2,2
freshytire743@outlook.com,1,2,2,2,2,1,1,1,2,1,2,1,2,0,2,0,2,1,1,1,2,2
extraspice523@gmail.com,0,2,2,2,1,2,2,0,2,2,1,1,1,0,2,0,1,1,2,2,2,1
buriedcup124@yahoo.com,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,0
foundskates680@gmail.com,1,1,1,2,2,2,2,1,2,2,0,1,0,1,2,2,1,2,1,1,2,2
dryjeep45@163.com,2,2,2,2,2,1,1,0,1,2,1,2,1,2,2,2,1,0,1,2,0,1
replacementrug659@gmail.com,1,1,1,2,0,2,1,1,1,0,1,2,2,1,2,2,2,2,2,2,1,2
foldinghat916@yahoo.com,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,0,2,2
slightlyspice55@gmail.com,2,0,1,1,2,1,2,0,2,0,2,1,2,1,2,0,2,1,1,2,2,2
buriedwindow794@yahoo.com,2,2,2,0,0,1,1,0,1,2,1,2,2,1,2,2,2,2,1,1,2,1
moistcup626@163.com,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1
hotshack271@qq.com,2,2,0,1,1,1,2,0,2,2,1,2,0,0,2,2,1,1,2,2,1,2
foldingwindow786@qq.com,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1
extraskates964@163.com,2,1,1,2,1,2,2,2,2,0,2,2,1,1,0,2,0,2,0,2,1,1
mostlysnake491@qq.com,2,2,2,0,0,2,1,1,1,0,2,2,1,2,2,2,2,2,1,1,1,1
tiredtire369@yahoo.com,1,1,1,0,2,1,2,1,2,1,2,2,1,2,2,2,0,1,2,1,2,2
fishycup117@163.com,0,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,2,0,1
milkytire61@yahoo.com,2,2,2,1,2,2,1,2,1,1,2,1,2,0,2,0,0,1,2,1,2,1
