email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28
slightlyjeep112@yahoo.com,1,2,2,2,1,0,2,0,1,2,2,0,2,0,2,0,1,1,2,2,2,1,2,0,0,2,1,2
usedrug938@yahoo.com,2,2,2,2,1,2,2,2,0,0,0,2,2,1,1,2,2,1,2,1,1,1,2,1,0,2,1,1
clamyjeep153@163.com,2,2,1,1,1,2,2,2,1,2,1,2,1,0,1,2,2,1,1,1,1,1,2,2,2,2,0,2
dirtyspice235@outlook.com,1,2,1,1,2,0,0,1,1,2,2,2,0,2,2,2,2,2,1,2,1,1,2,0,2,2,1,1
retiredblanket962@yahoo.com,2,2,2,0,2,2,0,2,1,0,0,1,2,0,2,0,2,2,0,2,1,2,0,2,0,2,1,1
mostlysnake491@qq.com,2,2,2,0,0,0,0,2,0,2,0,1,0,0,2,2,2,2,1,2,2,2,2,0,0,1,2,1
lostjug315@yahoo.com,2,2,2,1,1,0,2,1,1,2,1,2,0,2,2,1,1,2,1,2,1,2,2,2,2,0,1,1
oldspice866@163.com,1,2,1,1,0,2,1,0,0,0,2,2,2,2,0,2,1,2,2,1,1,2,2,0,2,2,0,2
usedspice982@163.com,2,2,1,2,2,2,2,2,1,2,0,1,2,0,1,2,2,1,1,1,1,1,0,2,2,1,1,2
dailysnake442@outlook.com,1,0,1,2,1,2,2,2,2,1,2,2,2,2,0,2,1,2,0,1,2,1,1,1,1,1,2,2
fishycup117@163.com,1,1,1,1,2,2,2,1,2,1,2,1,2,1,0,2,0,2,2,2,1,2,2,0,0,2,2,1
buriedwindow794@yahoo.com,2,2,2,0,1,1,1,2,1,1,2,2,1,2,2,1,0,2,0,1,2,2,2,0,2,1,2,1
replacementskates478@yahoo.com,2,1,2,1,2,2,2,2,1,2,0,0,1,2,2,0,1,2,2,2,2,0,2,0,1,1,0,1
moistbike306@yahoo.com,2,0,1,1,1,0,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0,0,1,1,2
buriedjug927@qq.com,2,2,2,1,0,2,0,0,2,2,1,1,0,2,2,0,0,2,1,2,1,2,1,0,0,2,2,2
freshybread696@163.com,1,2,1,1,2,0,1,2,2,1,2,1,2,2,2,0,2,2,2,2,1,0,1,2,2,1,1,1
fishybeans629@qq.com,2,0,1,2,2,2,2,1,2,2,1,0,2,1,1,1,2,2,0,1,2,2,1,1,0,2,2,1
buriedblanket902@outlook.com,1,2,1,2,1,2,1,2,0,1,2,2,0,0,1,2,2,0,1,1,2,2,1,2,2,1,2,2
soiledbread354@gmail.com,2,2,0,2,1,2,1,0,2,2,0,2,2,2,1,1,2,1,1,2,1,2,2,0,0,1,1,2
deepbread381@yahoo.com,1,1,2,2,2,1,2,2,2,0,1,2,0,2,1,0,1,2,2,1,1,2,2,2,0,0,1,2
extradrum718@gmail.com,1,0,2,2,1,2,2,2,2,0,2,2,2,0,2,2,1,1,2,1,1,1,1,0,2,1,2,1
usedrug645@yahoo.com,1,2,1,2,1,2,2,0,2,1,2,1,2,2,0,0,2,1,0,0,2,1,0,2,2,2,1,2
milkyrug473@yahoo.com,1,1,2,1,1,1,1,2,2,2,0,1,2,2,2,2,2,2,1,1,1,0,1,1,2,2,2,2
buriedspice689@qq.com,2,1,1,2,2,1,0,2,0,1,1,2,0,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1
dirtysnake278@outlook.com,1,2,1,2,1,2,2,2,2,2,0,2,0,2,0,2,1,2,0,1,1,2,1,2,2,1,0,1
soiledcola253@163.com,2,0,1,2,2,2,2,2,0,2,1,0,1,2,1,0,1,2,0,1,2,0,1,2,2,1,2,2
clamytire126@163.com,2,2,2,2,2,0,1,1,1,1,0,1,0,1,1,1,0,2,2,2,2,1,2,2,2,2,2,1
clamytire651@gmail.com,2,1,1,2,2,0,2,0,1,0,2,0,2,0,2,1,2,1,1,2,1,2,1,2,1,2,2,2
slimyskates788@outlook.com,2,2,2,2,0,2,0,1,2,1,0,2,1,2,2,1,2,1,1,1,1,0,2,1,2,2,0,2
newshoes633@163.com,1,1,2,2,1,2,2,1,1,0,2,2,2,0,0,2,1,2,2,1,1,2,2,0,0,2,2,1
newtire896@gmail.com,1,1,1,2,0,1,1,2,1,2,0,1,2,2,0,2,1,2,2,1,2,2,2,0,2,2,1,2
retiredsub891@163.com,1,0,1,1,0,1,1,2,2,2,0,2,2,2,1,1,0,2,2,2,1,2,1,2,2,1,2,2
replacementspice591@163.com,1,0,1,1,1,2,0,2,1,2,1,2,2,2,0,0,2,2,2,2,1,1,1,2,2,1,2,2
soiledbike200@qq.com,2,1,1,0,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2
foundshack343@gmail.com,1,0,2,2,1,2,1,0,2,1,2,1,2,2,2,2,0,1,2,1,1,2,1,0,0,2,2,2
drywindow184@qq.com,2,1,2,2,1,2,0,2,0,2,1,2,0,2,2,2,0,1,2,2,1,2,1,0,0,1,1,2
foundtire657@outlook.com,2,2,2,2,2,1,0,1,0,1,0,2,2,1,2,2,2,2,2,1,1,1,1,2,0,1,2,1
acientbread18@outlook.com,1,1,1,0,2,1,2,2,2,0,1,2,2,0,2,1,2,0,0,2,2,1,2,1,2,2,2,1
foldingwindow54@yahoo.com,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,0,2,2,0,1,1,1,1,2,2,1,1,2
freshytide12@gmail.com,2,0,1,2,2,1,0,1,1,2,2,1,2,0,2,0,2,1,2,2,1,2,1,2,2,2,1,1
lostwindow390@gmail.com,1,2,1,2,1,1,1,2,2,2,1,1,2,2,0,0,1,2,2,1,2,2,1,0,2,2,2,1
clamyspice389@163.com,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,0,2,1,1,1,0,0,2,1,1
mostlyblanket933@yahoo.com,2,0,2,1,2,2,2,0,2,2,1,2,0,2,1,1,2,2,2,1,1,0,1,0,0,0,2,2
foundshirt542@yahoo.com,2,2,1,1,2,2,0,2,1,2,0,1,2,2,2,2,1,1,2,1,2,1,1,1,0,2,2,1
hotskates95@qq.com,1,2,1,0,1,2,2,2,2,1,0,1,2,2,1,1,2,2,0,2,2,0,1,2,1,2,1,2
foldingsnake605@163.com,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,0
burieddrum36@qq.com,2,1,2,1,1,2,1,2,2,2,2,1,1,0,2,1,1,1,2,2,1,2,2,2,1,1,1,2
buriedbread907@outlook.com,2,1,0,0,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2
moistsnake909@outlook.com,1,2,2,1,2,1,2,2,2,1,2,2,1,0,2,0,0,1,2,1,1,1,2,2,2,1,1,2
buriedjeep883@163.com,1,2,2,2,1,2,1,2,1,0,1,1,2,0,2,2,2,2,2,2,1,1,1,1,0,2,2,1
moistsnake675@yahoo.com,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,0,0,1,1,1,1,1,2,2,2,2,1,1
coldbread793@gmail.com,2,2,2,2,0,0,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,0,1,2,1,1
deeprug933@163.com,2,1,1,1,2,2,0,2,1,0,2,1,1,2,2,0,0,2,2,1,2,1,1,2,2,1,2,2
hotrug940@gmail.com,2,2,1,2,2,2,2,1,0,0,1,1,2,1,0,1,2,2,2,1,1,2,2,0,2,1,1,2
retiredsnake808@gmail.com,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2
slightlyshoes531@qq.com,2,0,1,0,1,1,1,2,1,2,2,0,2,2,1,2,2,2,2,1,2,1,1,0,2,2,1,2
dirtybeans888@outlook.com,1,2,1,2,1,1,2,2,1,2,0,1,2,1,1,0,2,2,1,2,2,2,1,2,2,1,1,2
slimybread27@qq.com,2,2,1,2,1,2,1,1,1,2,0,1,2,0,2,0,1,2,2,1,2,2,2,2,1,1,2,0
slightlytire383@qq.com,2,2,2,0,1,2,0,2,2,2,2,2,2,1,1,0,1,1,2,2,1,0,1,0,2,1,0,2
usedhat751@qq.com,1,0,1,1,2,2,2,2,2,1,2,2,2,0,1,1,2,1,1,2,1,2,1,2,1,1,2,2
milkyshack320@qq.com,2,1,1,1,2,0,2,1,2,2,2,0,2,2,1,2,0,2,0,2,1,1,1,2,2,2,1,1
buriedwindow446@outlook.com,1,1,2,1,2,1,2,2,1,2,0,1,2,0,2,2,2,2,1,2,2,1,1,0,2,2,1,1
tireddrum663@163.com,1,2,2,2,2,0,2,2,2,2,1,2,2,2,2,0,1,1,2,1,1,2,1,0,1,1,1,1
newwindow655@qq.com,1,2,2,1,1,1,0,1,2,1,2,1,2,0,1,2,1,2,2,2,2,1,0,1,2,2,2,2
moisttide935@gmail.com,1,0,1,2,1,2,2,2,2,2,1,2,1,0,1,2,2,2,1,2,1,2,2,1,1,1,1,2
retiredshack97@gmail.com,1,2,1,0,2,2,2,2,2,0,0,1,2,0,2,0,1,1,2,2,1,1,1,1,2,2,2,2
oldchrysler400@163.com,2,1,2,2,1,2,0,2,0,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2
oldsnake198@outlook.com,1,1,2,0,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,0,2,1,2,2
dryjug879@yahoo.com,2,1,2,1,1,2,1,0,2,1,1,2,1,1,2,0,1,2,2,1,2,1,2,2,2,1,2,2
foldingbread553@outlook.com,1,2,2,2,2,0,2,2,2,1,2,1,0,1,1,0,2,1,1,1,1,1,2,0,2,2,2,2
foldingskates613@gmail.com,2,0,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1
newhat584@gmail.com,1,1,1,2,2,2,2,0,0,2,2,1,0,2,2,1,2,0,2,1,1,2,1,2,2,1,1,2
dirtyspice38@163.com,1,0,1,1,2,0,2,0,2,1,0,1,2,2,2,2,0,2,2,1,2,1,1,0,2,2,2,2
slightlytide309@yahoo.com,2,0,0,1,1,0,2,2,2,2,2,2,2,2,0,2,1,0,2,1,2,2,0,2,0,1,1,1
replacementskates777@yahoo.com,2,1,2,1,2,2,1,1,0,1,1,2,2,0,2,2,2,1,2,1,2,2,2,0,2,0,1,1
deeprug165@outlook.com,2,1,1,2,1,2,2,0,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,0,2,1,2
newjeep577@163.com,2,0,1,2,2,2,0,2,1,1,2,0,2,1,2,0,0,2,2,1,1,1,2,2,2,2,1,0
usedspice992@gmail.com,2,0,0,0,2,0,2,0,2,0,2,1,0,1,2,0,2,2,2,1,2,2,2,0,0,1,2,2
usedjeep619@outlook.com,2,2,0,0,1,2,2,2,2,1,0,2,1,0,2,1,0,1,0,2,1,2,2,2,0,1,2,2
extrawindow359@outlook.com,2,2,1,2,2,2,1,2,2,0,2,1,1,1,1,1,1,2,0,0,1,1,1,2,2,2,2,2
buriedjeep923@yahoo.com,1,1,1,2,2,1,2,2,2,0,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,0,2,2
acientbike144@yahoo.com,2,0,2,2,1,0,2,0,1,0,2,2,2,1,2,0,2,1,2,2,1,0,2,0,2,2,1,0
replacementsub351@qq.com,2,0,2,2,2,1,2,0,2,2,0,1,2,1,0,2,1,1,2,1,1,2,2,0,2,0,1,2
mostlychrysler381@qq.com,1,1,2,2,1,2,2,2,1,1,0,1,1,2,1,2,0,2,0,2,1,1,2,2,2,2,1,2
extraskates390@qq.com,2,2,1,1,2,2,2,2,0,2,0,1,1,2,2,1,1,1,1,2,1,2,2,2,0,1,1,2
acientrug262@gmail.com,2,2,1,2,1,2,1,2,2,2,1,1,2,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2
freshytire743@outlook.com,0,0,2,2,2,1,2,0,0,0,1,2,2,2,0,2,0,2,1,2,2,2,1,0,1,1,2,2
foldingshoes858@qq.com,1,0,2,2,2,2,1,1,1,2,2,1,2,1,2,0,0,2,2,2,1,1,2,0,2,1,2,1
lostcola749@yahoo.com,2,0,1,0,2,2,2,0,2,1,2,1,0,2,0,2,2,1,1,2,1,0,1,2,0,2,2,2
foldinghat916@yahoo.com,1,0,2,2,1,0,2,2,2,1,1,2,2,2,0,2,1,1,2,1,1,1,2,2,1,1,2,2
slimybread561@yahoo.com,2,2,2,1,2,2,0,2,2,2,1,1,1,0,0,1,2,1,2,1,2,2,1,1,2,2,0,0
hotshack160@outlook.com,2,2,2,1,2,2,0,2,1,2,0,1,2,0,2,1,2,1,1,2,1,2,1,0,0,1,2,2
lostskates470@gmail.com,2,1,1,2,1,2,0,2,1,2,2,2,0,0,1,2,2,2,1,2,1,1,1,2,2,2,1,1
dirtydrum384@163.com,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,0,2,2,1,2,1,2,1,1,1,1,1,2
foldingsnake263@yahoo.com,2,0,1,2,2,1,1,1,2,2,2,1,2,0,1,1,1,1,2,2,2,2,2,1,2,1,1,2
moisttide843@qq.com,1,2,2,2,1,0,1,2,2,1,2,2,0,1,2,0,2,1,2,2,2,2,1,1,2,1,1,1
fishysnake533@yahoo.com,2,0,2,0,2,2,2,2,2,2,0,2,0,2,0,0,2,1,2,0,1,1,1,2,0,2,0,1
usedrug5@gmail.com,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,0,2,2,1,1,1,1,1,0,1,2,0,1
hotspice38@yahoo.com,1,0,1,1,0,1,1,2,2,2,2,2,1,2,2,0,2,2,2,1,1,2,1,1,0,2,2,2
foldingwindow224@gmail.com,1,0,2,0,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,1,2,2,0,0,0,1,2,2
coldskates31@gmail.com,1,0,1,2,2,2,1,0,1,1,2,1,2,0,2,2,2,2,2,1,1,2,1,2,2,2,0,1
extrashack431@yahoo.com,2,1,2,1,2,0,1,1,1,2,2,1,2,2,1,0,2,2,2,2,1,0,2,0,2,1,1,2
newspice255@outlook.com,2,2,2,0,1,0,1,0,2,2,0,2,2,0,2,2,2,2,2,1,1,1,1,0,0,0,2,2
buriedcup948@163.com,1,2,2,1,1,2,1,2,1,1,2,2,2,0,2,1,1,1,2,1,2,1,1,2,2,2,2,1
dailyblanket972@163.com,1,2,2,1,2,1,2,0,0,0,2,2,2,2,1,2,1,2,1,2,1,1,1,0,0,2,2,2
oldjug810@qq.com,2,1,2,1,1,1,0,2,1,2,2,2,1,2,0,2,2,2,2,1,2,1,1,0,1,2,0,2
replacementchrysler733@163.com,2,1,1,2,2,2,0,1,1,0,2,2,1,1,0,2,1,1,0,2,2,2,2,2,2,2,0,1
oldrug306@yahoo.com,1,0,1,1,2,1,1,2,2,1,2,2,2,2,1,2,0,1,2,1,1,0,2,2,2,2,2,1
buriedjug233@yahoo.com,1,2,2,1,1,2,1,2,1,1,2,2,2,0,1,2,1,1,1,2,1,2,2,2,2,1,2,1
dirtyspice29@outlook.com,1,0,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,0,0,1,1,2
dailyspice363@outlook.com,1,2,1,2,1,2,1,0,2,1,2,2,1,2,1,2,2,1,0,2,2,1,2,2,1,2,1,1
usedtire882@163.com,2,0,1,2,2,1,2,0,2,2,0,1,2,2,2,1,2,1,2,1,2,1,1,0,1,1,2,2
replacementblanket784@163.com,2,0,1,2,1,0,1,2,2,0,0,2,1,0,0,2,1,1,2,2,2,2,2,0,2,2,1,2
deepshack879@outlook.com,2,2,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,2,1,2,2,2,2,0,1,1,2
oldchrysler191@qq.com,1,2,2,1,2,1,1,1,2,2,2,2,1,2,0,0,0,1,2,2,2,0,1,1,2,2,1,2
freshywindow29@163.com,2,0,1,0,1,2,2,2,1,1,0,2,2,1,1,2,2,1,0,2,2,1,1,2,2,2,2,1
hotcup894@163.com,1,0,1,1,2,0,2,0,2,1,2,1,2,2,2,0,2,0,2,1,1,2,1,2,2,2,1,2
moistwindow556@yahoo.com,1,1,1,0,1,1,1,1,2,2,1,1,2,0,2,2,1,2,2,2,1,2,1,2,2,2,2,2
slimyskates612@outlook.com,1,2,1,0,2,2,1,1,1,1,2,1,2,2,1,0,2,2,2,2,1,2,1,1,2,0,2,2
mostlytire325@outlook.com,1,1,1,2,0,1,2,2,2,2,0,0,2,1,2,2,1,1,1,0,2,2,2,0,2,2,2,0
replacementshoes858@gmail.com,2,1,1,0,2,2,2,1,2,2,1,2,1,1,0,0,0,1,2,2,2,0,1,0,2,2,2,2
foundtide103@qq.com,2,1,1,1,2,1,2,1,2,2,2,2,1,0,2,2,0,2,1,2,1,2,0,1,1,0,2,2
dryshirt284@gmail.com,0,2,1,0,0,2,2,2,2,2,2,1,2,0,0,0,1,0,0,2,1,1,1,2,2,2,2,2
hotbike959@outlook.com,0,2,2,1,2,1,2,2,1,2,1,2,1,2,1,0,1,2,1,1,2,1,1,1,2,2,2,2
acientblanket702@qq.com,2,1,2,2,1,2,2,2,2,2,0,1,1,2,1,0,0,1,2,2,1,1,2,0,2,0,2,1
lostshoes128@163.com,1,2,1,0,1,2,1,1,0,2,2,2,1,1,2,2,2,2,2,2,2,1,0,0,1,2,2,1
freshyrug186@163.com,0,2,2,0,2,2,2,0,2,0,1,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1
deepdrum919@qq.com,2,2,1,2,2,0,0,2,1,2,2,2,0,2,1,0,1,1,0,2,2,0,2,2,0,1,2,1
coldcup403@outlook.com,2,1,2,0,2,1,0,1,2,1,0,2,1,2,2,2,2,2,2,1,1,2,1,0,0,1,2,2
soiledrug889@gmail.com,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,0,1,2,1,2,1,1
replacementbeans236@outlook.com,2,2,1,2,2,2,0,2,2,1,1,1,2,0,0,0,2,1,1,2,1,0,1,2,2,1,2,2
newbike169@gmail.com,1,2,1,2,1,2,2,1,1,1,0,1,2,0,2,2,2,2,1,1,2,2,2,1,0,1,2,2
tiredspice581@qq.com,2,2,0,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2
slightlyrug271@yahoo.com,2,1,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0,1,2,1,1,1,1,2,1,2,0,1
coldskates556@163.com,2,2,1,1,2,2,0,2,1,2,2,1,2,0,1,0,1,1,1,2,2,2,1,2,1,2,1,2
slightlychrysler47@gmail.com,2,1,1,1,1,2,0,2,1,2,1,1,1,1,2,2,0,2,2,2,1,1,2,2,2,2,2,0
dailybike787@163.com,2,2,2,2,2,2,2,2,0,0,0,1,2,0,2,2,0,1,1,1,1,0,2,0,1,1,2,2
newbike501@163.com,1,1,2,1,1,2,2,2,2,2,2,1,2,0,1,2,2,1,1,1,1,2,2,1,2,1,2,1
losthat457@163.com,2,1,2,2,2,0,2,1,1,0,2,2,2,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1
lostjeep796@gmail.com,2,2,2,1,1,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,1,1,2,2,2,2,2,1
moistspice387@qq.com,1,1,1,1,1,0,2,0,2,0,1,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,2,2
foldingsnake113@yahoo.com,2,2,1,0,1,1,2,2,1,2,2,2,1,1,2,0,2,1,1,2,2,2,2,1,1,1,2,1
fishyrug380@163.com,2,0,2,2,2,1,2,1,2,0,2,2,0,2,2,0,0,2,1,2,1,0,1,2,0,2,0,1
moistcola824@gmail.com,1,0,1,2,1,2,1,1,2,0,0,2,2,2,0,2,0,2,2,2,1,0,2,0,2,1,2,2
extraspice708@qq.com,2,1,2,1,2,0,2,2,2,1,2,0,2,2,1,0,2,0,0,1,1,2,2,0,2,1,2,1
slightlyshirt355@yahoo.com,2,0,2,2,1,0,2,1,1,2,2,1,0,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1
freshyspice204@outlook.com,1,0,1,1,2,1,2,2,0,2,0,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2
dirtywindow798@qq.com,1,2,2,1,0,0,2,2,2,1,2,1,0,2,2,0,2,1,1,2,1,1,2,1,1,2,2,2
slimytire42@gmail.com,2,0,2,1,1,0,1,2,0,2,1,2,2,2,2,2,2,2,2,1,1,1,1,0,2,1,2,1
acientshoes397@163.com,2,2,1,1,1,2,1,2,1,2,0,0,2,0,2,1,2,2,2,1,1,2,0,2,1,2,2,1
mostlyblanket992@qq.com,1,0,2,2,2,0,2,0,1,2,2,2,2,1,2,1,0,1,2,1,1,2,1,1,2,2,1,2
soiledblanket478@outlook.com,1,2,1,2,1,1,1,2,2,1,2,1,0,2,2,2,2,1,2,2,2,1,2,0,0,2,0,1
fishysub695@qq.com,2,1,1,2,1,2,1,2,0,2,2,1,2,2,2,1,1,2,2,1,1,0,2,2,2,1,1,1
mostlyshirt500@163.com,1,0,2,2,2,2,2,2,2,1,2,2,0,0,1,2,1,2,0,1,2,1,1,0,2,0,1,2
dryskates413@yahoo.com,1,1,1,2,2,2,2,1,1,0,2,2,1,0,2,2,1,2,1,1,2,1,1,2,2,0,2,2
foundtire923@qq.com,1,2,1,2,1,2,2,0,0,1,0,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1
dailyspice313@gmail.com,1,2,2,2,2,0,2,2,1,0,0,2,1,1,1,2,1,2,1,1,2,2,2,2,0,1,0,2
extrajeep354@qq.com,1,1,1,1,1,2,2,0,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,0,2,1,2
dailywindow783@qq.com,2,1,1,1,2,2,2,1,2,0,2,1,2,2,0,2,1,2,2,2,1,2,2,1,0,1,0,1
soiledsnake93@qq.com,1,0,2,2,1,0,2,2,1,2,2,2,1,0,1,0,1,1,2,2,2,1,2,2,1,1,2,2
foundshack537@qq.com,1,2,1,2,1,2,1,2,2,0,2,2,1,2,2,2,0,1,1,1,1,1,1,2,2,2,1,2
freshybread765@outlook.com,1,1,1,1,2,2,2,1,1,0,2,1,1,2,2,0,1,2,2,1,1,2,2,2,2,1,2,2
drydrum859@outlook.com,2,2,2,0,1,0,0,0,0,2,0,2,0,0,0,2,0,2,1,2,2,2,0,2,2,2,1,2
retiredcup377@gmail.com,2,0,1,0,1,2,1,2,2,2,2,1,1,1,0,2,2,1,2,2,2,1,0,2,1,1,2,2
newskates92@gmail.com,1,2,1,0,2,1,0,2,2,1,2,2,2,2,0,2,1,2,1,2,1,1,1,2,0,2,1,2
dailycup910@outlook.com,2,1,2,2,2,2,1,2,0,2,2,1,0,2,2,0,2,1,2,1,1,1,1,2,1,1,2,1
clamyspice605@yahoo.com,2,2,1,2,1,0,2,1,2,1,0,2,2,0,0,2,2,2,2,1,2,2,1,0,0,1,1,2
replacementsub369@qq.com,2,2,1,1,1,1,2,2,2,1,2,1,0,2,2,0,2,1,1,2,1,2,2,2,0,2,1,1
lostjug455@outlook.com,1,1,1,1,2,2,2,0,2,2,0,2,2,0,2,1,2,2,0,2,1,1,2,0,2,1,2,1
milkyshoes260@163.com,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,0,1,1,1,1,0,1,0,2,2,2,1
dirtybread769@gmail.com,2,2,1,1,2,0,1,1,2,0,2,1,2,1,2,2,0,1,2,1,1,2,2,2,0,1,2,2
fishycup876@qq.com,2,2,1,0,2,2,2,0,1,2,1,2,0,0,2,0,0,0,2,2,2,2,1,0,2,2,1,0
mostlycup165@yahoo.com,2,0,2,2,1,1,1,1,2,1,1,2,0,0,2,2,2,2,1,1,1,2,2,0,2,2,2,1
lostsub509@yahoo.com,2,0,2,2,1,0,2,2,2,0,1,2,0,1,0,2,2,1,2,2,2,1,1,0,2,1,2,1
mostlyshoes535@gmail.com,1,0,1,2,2,2,2,2,1,1,0,2,0,2,0,2,1,2,2,1,1,0,1,2,0,2,2,2
coldblanket679@outlook.com,1,2,2,0,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1
slightlytire36@qq.com,1,1,2,1,2,2,2,2,0,2,0,2,2,1,2,2,0,1,2,2,1,0,2,1,0,1,2,1
foundrug2@yahoo.com,2,1,1,2,1,1,2,1,0,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2
foldinghat152@qq.com,2,0,1,1,1,1,2,2,2,1,2,1,2,1,0,2,2,1,2,2,2,1,2,1,2,1,1,2
foldinghat165@qq.com,2,1,1,1,1,2,2,2,1,0,2,1,2,0,1,0,2,2,2,1,2,1,2,0,2,2,2,1
newshack421@163.com,2,2,2,0,1,2,2,1,1,2,2,2,2,1,0,2,1,2,1,1,1,0,2,1,2,2,1,1
replacementsnake675@outlook.com,2,2,1,1,1,2,2,1,1,2,2,1,2,2,0,0,1,2,1,2,2,1,2,1,2,1,1,2
retiredsub266@yahoo.com,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,0,2,2,1,2,1,2,1,1,0,1,2,2
deepshirt307@yahoo.com,1,0,2,2,2,0,0,2,2,1,0,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2
replacementcola583@163.com,0,2,0,1,2,2,1,2,2,0,1,1,2,2,1,0,2,1,2,1,1,2,2,0,2,1,2,2
dirtysnake957@gmail.com,2,2,2,2,1,1,1,1,2,2,2,2,0,1,1,2,1,2,2,1,1,1,1,0,2,1,2,2
buriedtire367@163.com,2,1,2,0,1,2,1,2,2,0,0,0,2,2,2,2,2,1,1,1,1,1,1,0,2,2,2,2
oldcola188@outlook.com,2,0,0,1,0,2,2,0,1,1,0,1,2,2,1,2,2,0,2,2,2,2,2,0,2,1,2,0
coldwindow93@gmail.com,1,1,1,2,1,2,0,2,2,1,2,2,1,2,2,0,2,1,1,2,1,2,2,1,1,2,2,1
hotsub233@gmail.com,2,2,2,2,1,0,2,2,2,2,1,1,2,1,2,0,1,1,2,1,1,2,1,2,0,1,1,2
newbread192@gmail.com,2,0,2,2,1,1,1,2,1,2,1,2,2,2,0,1,2,1,2,2,2,0,2,2,0,1,0,1
retiredskates875@outlook.com,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,0,2,1,1,2,1,2,0,1,0,2,1,2
slimysnake947@gmail.com,2,2,1,1,1,2,2,0,1,1,0,1,1,2,2,0,2,2,2,1,1,2,2,0,2,2,1,2
milkytire691@qq.com,1,0,2,2,1,1,0,2,1,1,0,1,2,2,1,2,2,2,2,2,2,0,2,2,0,1,1,2
moistshoes107@qq.com,2,0,1,1,0,2,1,1,2,2,2,2,1,1,2,0,0,2,1,2,1,1,2,2,2,2,1,2
slightlywindow508@gmail.com,0,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,1,2,0,1,1,2
soiledsnake79@yahoo.com,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2
newbread855@163.com,1,0,2,2,2,2,2,2,2,1,0,2,1,2,1,0,2,2,1,2,1,2,2,0,0,1,1,1
soiledshirt927@gmail.com,2,2,1,0,1,0,2,2,2,2,1,1,1,2,1,0,0,2,0,2,1,2,2,2,0,1,2,2
coldcup974@outlook.com,1,2,1,0,2,2,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
freshycup995@163.com,2,1,2,0,2,0,2,1,2,0,2,1,2,0,0,0,0,2,1,1,2,2,2,2,2,1,1,2
foundhat698@outlook.com,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,0,2,2,0,1,1,1,1,0,0,2,2,0
milkydrum700@yahoo.com,2,0,2,2,1,0,2,1,1,1,0,1,1,2,1,2,0,2,1,2,2,2,2,2,2,1,1,2
