email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
tiredtire369@yahoo.com,1,1,0,0,1,2,0,2,1,2,2,2,2,0,2,2,2,0,0,2,1,1,2,2
mostlyshoes535@gmail.com,1,1,1,2,2,2,2,0,0,2,1,2,1,2,1,2,1,0,0,2,1,2,2,2
foldingwindow502@yahoo.com,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,2,2,2,1,1,1,2
clamyjug230@qq.com,1,0,0,2,2,1,2,2,0,1,2,2,0,1,2,0,2,2,0,2,1,2,1,2
dirtyjug352@gmail.com,2,2,0,0,0,2,2,2,1,2,1,1,2,2,0,0,1,1,2,2,2,2,1,1
buriedskates672@outlook.com,0,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,0,1,1,2
replacementcup675@qq.com,2,1,2,2,2,1,0,2,1,2,2,1,1,2,2,1,2,0,2,2,0,0,1,1
retiredsnake808@gmail.com,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,0,1,1,1,2,2
tiredtire843@163.com,2,2,2,1,2,1,2,1,2,2,2,1,1,1,0,1,2,1,2,2,1,2,1,1
soiledspice290@163.com,1,2,0,2,2,2,1,1,0,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2
acientspice952@gmail.com,2,0,2,0,0,2,2,1,0,2,0,2,2,1,1,1,2,2,2,0,2,2,1,0
fishydrum493@yahoo.com,1,2,2,2,1,2,2,1,2,1,2,2,0,2,2,1,2,1,1,1,1,0,1,2
acientchrysler809@gmail.com,1,2,2,0,1,2,1,2,0,1,2,1,2,2,2,0,2,2,0,2,1,1,2,1
dailybread914@gmail.com,0,2,1,0,2,1,2,2,0,1,2,1,0,1,2,2,1,2,2,1,2,2,2,1
dailycup813@yahoo.com,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,0,1,1,1,2,2
extrasnake858@gmail.com,1,2,0,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,0,2,2,2,2,1
deepshirt307@yahoo.com,0,1,2,1,2,2,2,1,1,1,2,1,1,2,0,2,2,1,0,2,2,2,1,2
soiledsub160@yahoo.com,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,0,1,2,2,2,0
coldspice23@qq.com,1,2,0,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,0,1
deeptide738@gmail.com,2,2,0,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1
slightlywindow137@qq.com,2,0,2,2,2,0,2,2,1,1,1,1,2,2,1,2,0,1,0,1,2,1,2,2
freshysub873@yahoo.com,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1
foldingdrum2@163.com,1,2,2,1,2,1,2,2,2,1,1,1,0,2,1,2,1,1,2,0,2,0,2,2
retiredblanket413@163.com,2,2,0,0,2,2,2,0,1,2,1,1,2,2,1,2,2,1,0,1,2,1,2,1
tiredhat204@163.com,0,0,0,0,2,1,2,1,0,2,0,1,2,2,2,1,2,2,2,2,2,2,1,1
drywindow943@qq.com,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,0,2,1,1,1,2
clamyspice389@163.com,2,2,1,2,2,2,2,1,2,2,2,2,0,1,1,2,1,1,0,1,1,2,1,1
slimyskates43@163.com,2,1,0,0,2,2,2,2,1,1,1,1,2,1,0,1,2,2,1,1,2,2,2,2
useddrum754@163.com,1,1,1,1,2,1,0,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2
foundtide103@qq.com,2,1,2,0,2,1,2,2,2,2,1,2,2,1,2,1,2,1,0,1,1,1,1,2
deeptire245@qq.com,1,2,2,2,1,2,1,1,0,1,2,2,2,0,2,1,2,1,2,2,1,1,1,2
foldingtire66@outlook.com,2,0,1,2,2,1,2,2,2,1,0,1,2,1,1,2,1,2,0,0,1,2,2,2
moistsnake175@yahoo.com,2,2,2,0,1,1,1,2,1,1,0,2,2,2,2,0,2,2,0,0,2,1,2,1
acientbike144@yahoo.com,2,1,2,0,1,2,2,2,2,1,0,1,2,1,2,2,1,1,2,1,2,2,1,1
newspice777@163.com,1,0,2,2,1,0,2,2,2,2,0,1,2,1,2,1,1,1,2,2,1,0,2,2
soiledhat176@outlook.com,2,1,1,1,1,2,0,2,0,1,2,1,2,1,2,2,2,1,0,2,2,2,2,1
mostlyrug473@gmail.com,0,1,0,2,2,2,0,0,2,2,2,1,0,1,2,2,2,2,2,1,2,1,0,1
newbike640@gmail.com,1,2,2,0,2,2,0,2,0,1,2,1,2,2,1,1,2,0,0,2,2,1,1,2
soiledtide149@qq.com,1,1,0,1,2,2,1,1,1,2,2,2,0,1,1,2,1,2,2,2,2,2,2,1
dailyjug835@163.com,1,1,2,2,2,2,1,1,0,1,2,1,0,0,1,2,1,2,2,1,2,2,2,2
drydrum979@gmail.com,2,2,0,0,1,2,2,1,2,1,2,1,0,1,2,0,2,2,1,2,0,1,2,2
fishyspice921@outlook.com,1,2,2,2,2,2,1,1,1,1,2,1,0,2,1,1,2,2,2,2,1,1,1,2
slimybread27@qq.com,1,2,1,2,1,2,1,1,2,1,1,2,2,0,2,2,0,2,2,1,2,1,2,1
extraskates465@qq.com,2,1,0,2,2,2,1,1,2,2,1,2,0,2,1,2,2,1,0,1,1,0,2,2
tiredtide263@outlook.com,1,2,2,1,2,0,1,2,1,2,1,1,2,2,1,2,1,2,0,1,2,2,2,1
deepshack71@outlook.com,2,2,2,2,0,1,0,1,2,1,2,2,2,1,2,1,2,2,0,0,1,1,0,2
deepsnake396@163.com,2,1,0,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,0,1,2,0,1,1
foundtide219@qq.com,2,2,1,0,1,1,0,1,0,2,2,2,0,2,1,0,2,2,2,2,2,2,1,1
oldchrysler227@outlook.com,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2
foldinghat165@qq.com,2,1,0,1,2,2,2,0,2,1,2,1,0,1,2,2,2,0,0,1,2,2,2,1
tiredwindow970@163.com,2,1,0,2,1,0,2,1,1,2,0,2,2,1,1,2,2,2,0,2,1,2,1,2
oldtide62@qq.com,1,2,1,1,2,1,0,1,2,2,2,2,0,2,2,1,2,2,2,1,1,2,1,1
fishyjeep316@yahoo.com,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,0,1,1,1,1,2,2,2,2
drycup651@163.com,2,2,1,1,1,0,1,1,2,2,2,1,2,2,2,2,2,0,0,0,1,2,2,1
deepcup89@qq.com,1,1,2,1,1,0,1,1,2,2,2,2,2,1,2,2,1,2,2,1,0,2,2,1
deephat767@qq.com,2,2,2,0,1,1,2,2,1,2,0,2,0,2,1,1,2,0,0,1,2,1,2,2
foundhat698@outlook.com,2,2,2,0,1,2,2,2,1,2,0,2,2,1,1,2,2,1,1,1,1,1,2,1
slightlytide309@yahoo.com,2,1,0,0,2,1,2,2,2,2,2,1,2,1,2,0,2,2,0,2,1,1,1,1
slightlywindow508@gmail.com,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,0,2,2,1,2,1,1,2
buriedcup310@outlook.com,2,2,2,1,2,0,1,2,0,2,1,2,0,1,2,1,0,2,0,1,2,0,2,2
dailyhat533@outlook.com,1,1,1,0,2,0,0,2,1,2,2,2,2,2,2,0,1,2,0,0,2,2,1,2
slimybread561@yahoo.com,2,2,2,0,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1
extrashoes369@outlook.com,1,2,2,0,2,1,0,0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,2
hotrug940@gmail.com,2,2,2,2,2,1,1,0,1,1,2,1,0,2,2,2,0,2,2,1,1,1,1,2
slightlyjug390@163.com,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,0
dirtydrum361@yahoo.com,2,1,2,0,2,0,1,2,2,1,1,2,1,2,2,1,0,2,1,1,2,2,2,1
moistcup496@gmail.com,1,1,2,2,2,0,1,2,2,1,0,1,1,2,2,2,1,2,0,1,1,2,2,2
foldingtide644@gmail.com,2,2,1,1,1,0,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1
usedsnake976@gmail.com,2,2,2,0,1,1,1,1,2,2,2,1,2,1,1,2,2,2,0,0,1,2,2,1
freshytide573@yahoo.com,2,2,0,0,1,2,1,1,0,2,0,1,2,2,1,0,1,2,2,2,2,2,2,1
replacementbeans236@outlook.com,1,2,1,1,2,2,1,2,2,1,1,2,0,2,1,1,2,0,0,2,2,1,2,2
deepcola862@outlook.com,0,1,2,2,1,1,2,2,1,1,0,1,2,2,1,1,2,0,0,2,2,2,2,2
fishyshack946@163.com,2,1,2,0,1,2,1,1,0,2,2,2,2,2,1,2,1,2,0,1,2,0,1,2
drybread918@gmail.com,1,1,0,1,2,2,2,2,1,2,1,2,0,2,1,0,2,2,0,1,2,2,1,2
acientjug849@gmail.com,2,2,2,0,1,2,1,2,2,1,2,1,2,2,1,0,1,2,0,2,2,0,1,0
foundshack537@qq.com,1,2,1,2,0,2,1,2,2,1,2,2,1,1,1,2,1,1,0,2,2,2,1,2
tiredsub722@163.com,1,2,0,2,2,2,0,0,2,1,2,1,0,1,2,2,1,1,0,0,2,2,2,2
acientsnake555@gmail.com,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,0,0
slimyshoes919@yahoo.com,2,2,1,1,2,2,1,0,2,1,1,2,0,2,2,2,2,1,0,0,1,2,2,1
slimyhat932@yahoo.com,1,1,2,2,2,0,1,2,2,2,0,1,0,2,2,2,2,1,0,1,2,1,2,1
usedrug5@gmail.com,2,2,1,1,0,1,2,1,2,2,2,2,2,1,2,2,2,1,0,1,1,2,1,1
retiredrug998@yahoo.com,2,2,0,0,2,0,0,1,2,2,0,1,2,1,0,2,2,0,2,2,1,2,2,1
slimywindow139@gmail.com,2,2,1,1,1,2,2,1,2,1,2,2,0,2,2,2,1,1,2,1,1,0,1,2
foundhat659@163.com,1,1,2,2,1,1,2,1,0,1,2,1,2,2,2,2,2,2,2,0,1,1,1,2
dryjeep915@163.com,2,2,2,0,0,1,1,2,2,2,2,1,2,2,0,1,1,2,2,1,2,1,1,1
fishycola451@outlook.com,1,0,0,0,1,2,1,2,2,1,1,2,1,2,2,2,2,2,0,1,2,2,1,2
acientsnake134@outlook.com,2,2,0,0,2,1,0,2,2,2,1,2,2,1,2,2,1,1,0,2,1,2,0,1
slightlyshack127@outlook.com,1,0,2,2,1,1,1,2,2,1,1,1,2,2,2,1,0,1,2,2,1,2,2,2
dailyspice943@163.com,1,1,0,2,1,1,2,2,2,1,2,2,0,1,0,2,1,2,0,0,2,2,2,2
dirtybeans888@outlook.com,1,2,0,2,1,1,2,2,2,1,1,2,1,1,0,2,2,1,2,2,2,1,1,2
dryjug879@yahoo.com,2,2,1,1,2,2,1,1,2,1,0,2,1,1,1,1,1,2,0,2,2,2,2,2
moistbeans625@yahoo.com,2,2,2,0,1,0,2,2,2,1,1,2,2,2,1,2,1,2,0,1,1,1,2,1
usedbread568@163.com,2,2,0,0,2,2,1,2,1,2,2,1,2,2,1,2,1,0,2,1,1,1,1,2
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1
mostlywindow259@qq.com,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,0,2,2,1,1,1,1,2
oldblanket905@163.com,2,1,2,2,0,2,1,1,0,2,1,2,2,1,2,2,1,0,0,2,2,0,0,2
milkysub116@yahoo.com,1,0,0,0,2,2,2,2,1,1,0,2,2,2,1,0,1,2,2,2,2,1,1,2
slimybeans326@gmail.com,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1
mostlybike595@gmail.com,2,1,0,1,2,1,2,2,2,2,0,2,0,2,1,2,1,2,2,0,1,1,2,1
buriedtire678@yahoo.com,2,2,0,1,1,1,1,1,2,1,2,2,0,2,1,0,2,2,0,2,2,2,0,2
acientblanket316@yahoo.com,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,0,0
moistjeep527@outlook.com,1,2,2,0,2,1,2,1,2,1,1,0,2,1,1,0,1,2,2,2,2,1,2,2
clamyblanket565@outlook.com,2,0,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1
newbread192@gmail.com,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,0,1
mostlyspice474@yahoo.com,2,2,0,1,2,1,0,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1
coldtire810@yahoo.com,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2
foldingchrysler304@outlook.com,2,2,1,1,1,2,1,2,0,2,2,1,2,2,1,2,1,1,2,0,2,1,1,2
usedjeep164@yahoo.com,0,1,2,1,1,1,2,1,2,1,0,2,2,1,2,2,2,2,2,1,2,2,0,1
hotspice715@163.com,2,2,0,0,1,2,2,1,2,1,0,1,2,2,0,2,1,2,0,2,2,2,0,1
moistwindow929@outlook.com,2,1,2,2,0,1,1,2,1,2,0,2,2,1,1,2,1,1,2,2,1,1,2,2
slimycup961@163.com,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,0,2,2
lostskates393@qq.com,2,2,2,0,2,2,2,2,2,1,1,1,2,1,2,1,1,1,0,1,2,1,2,1
extrawindow760@gmail.com,1,1,1,2,1,2,2,2,1,2,0,2,0,1,2,1,2,2,2,0,2,2,0,1
soiledbread354@gmail.com,2,2,1,2,1,1,1,2,0,2,2,2,0,1,2,1,2,1,2,2,1,1,1,2
coldcup974@outlook.com,1,2,0,2,2,1,1,2,2,2,0,2,2,2,1,0,1,2,2,1,1,1,1,2
soiledbike20@gmail.com,1,1,2,2,1,2,1,1,2,1,0,2,0,1,1,2,2,2,1,2,2,2,2,1
clamyjeep185@163.com,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,0,2,2,0,2,2,1,2,2
foldingbeans104@gmail.com,1,2,1,1,1,2,1,1,2,2,1,2,0,1,2,2,1,2,2,2,1,2,2,1
freshybike569@163.com,0,2,1,0,2,2,2,2,2,2,0,1,0,1,2,2,1,1,2,1,1,1,2,2
buriedcup356@outlook.com,0,2,0,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,0,1,2,1,1,1
milkysub801@163.com,1,1,0,2,2,2,2,1,1,2,0,1,2,1,2,1,1,2,2,0,2,1,2,2
deepshoes813@qq.com,1,0,1,2,2,1,0,2,0,2,2,1,2,2,0,2,2,2,0,1,2,2,1,0
dailywindow99@gmail.com,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,0,1,2,1,2,2,0,1,2
oldwindow820@qq.com,1,2,2,1,1,1,0,1,2,2,1,0,2,1,1,2,2,2,2,2,1,2,2,1
hotblanket621@gmail.com,2,1,1,1,1,1,2,2,2,2,0,2,1,1,2,2,2,1,2,1,1,1,2,2
deepshack742@gmail.com,1,1,1,0,1,2,0,0,2,1,2,2,2,1,2,2,1,2,2,2,0,1,2,2
acientbread9@outlook.com,2,2,1,2,1,1,2,1,0,2,2,2,0,1,0,1,1,2,0,2,2,1,2,2
lostrug937@outlook.com,1,2,0,0,2,1,2,2,1,2,1,2,2,1,1,1,2,0,2,2,1,2,1,2
newspice843@gmail.com,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,0,2,1,1,1
replacementbike38@yahoo.com,2,2,0,1,0,1,2,2,2,1,2,2,0,0,2,2,2,2,0,1,1,2,0,1
oldblanket634@yahoo.com,1,2,1,2,2,2,2,0,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2
clamyblanket28@outlook.com,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1
moistbeans966@163.com,1,2,2,2,1,1,1,2,0,2,1,2,2,1,2,2,1,2,2,0,2,1,1,1
coldbread793@gmail.com,2,2,2,2,1,1,2,1,2,1,2,2,0,2,1,2,2,1,0,1,1,1,2,1
freshysub776@163.com,2,0,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1
newbike169@gmail.com,2,2,0,2,2,1,1,1,0,1,0,2,2,2,2,0,1,2,2,1,1,1,2,2
moistspice387@qq.com,1,1,0,0,1,2,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2
foldingshoes832@outlook.com,2,1,2,2,2,1,2,1,1,2,1,1,2,1,1,0,2,2,2,1,2,1,0,2
olddrum822@gmail.com,2,2,1,0,2,1,2,1,1,2,2,2,0,2,2,2,1,2,2,1,1,1,0,1
usedshirt122@163.com,2,2,1,0,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,0,2,2,0,2
foldingshack148@gmail.com,1,2,2,2,1,1,1,0,2,2,1,1,2,1,2,0,1,2,0,2,2,2,1,2
foundbeans91@163.com,2,2,0,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1
freshybread765@outlook.com,1,1,1,2,2,1,1,0,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2
foldinghat824@qq.com,2,2,2,2,1,1,2,2,1,1,0,1,2,2,2,1,1,2,1,1,2,1,1,2
foldinghat486@outlook.com,0,2,0,0,1,2,1,1,2,2,2,2,2,2,0,2,1,1,0,2,2,1,2,1
acienthat377@qq.com,1,2,2,1,2,0,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1
mostlychrysler381@qq.com,1,1,2,1,2,2,2,1,0,1,1,2,2,1,2,2,1,1,2,2,2,2,1,0
deeprug481@qq.com,2,2,1,2,2,2,2,2,0,1,0,2,0,1,1,1,2,2,2,1,1,0,0,2
dirtyshoes356@yahoo.com,2,2,1,2,2,1,1,2,0,1,2,1,2,1,1,2,2,1,0,1,1,2,2,2
mostlybread482@qq.com,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2
usedblanket979@163.com,2,2,0,1,2,1,2,2,1,1,2,2,0,1,1,2,2,1,2,2,1,1,1,2
hotspice48@qq.com,2,0,1,0,2,1,2,1,2,2,0,2,2,2,1,1,2,2,0,1,2,1,2,1
deepshoes912@163.com,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,0,2,1,1,2,1,2,2,1
freshyspice204@outlook.com,1,1,0,0,0,2,1,1,2,1,2,2,0,2,2,1,2,1,0,2,2,2,2,2
usedsub254@gmail.com,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,0,2,2,2,1
hotwindow425@yahoo.com,1,1,1,2,2,2,1,0,0,2,1,2,0,2,2,0,1,2,0,2,2,1,2,2
buriedshoes758@outlook.com,1,2,2,0,2,2,2,1,1,2,2,1,2,1,0,1,1,1,0,2,2,2,1,2
milkybread911@163.com,1,2,2,2,2,2,0,2,2,1,1,1,2,1,1,0,1,2,2,1,1,1,2,2
dryshirt284@gmail.com,1,2,0,0,1,2,2,2,2,1,2,1,0,1,0,2,1,1,0,2,2,2,2,2
oldwindow763@yahoo.com,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2
mostlyblanket918@163.com,2,0,2,0,0,2,2,2,0,1,2,1,0,1,0,2,1,2,2,2,2,0,1,2
slimyspice279@qq.com,2,1,0,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1
foldingsub921@gmail.com,1,2,2,2,2,2,1,1,2,1,1,2,0,2,2,2,1,2,0,2,1,0,1,1
foldingwindow224@gmail.com,1,0,2,1,1,0,0,2,1,2,0,2,2,2,2,2,2,1,2,0,1,1,2,2
soiledshoes664@yahoo.com,1,1,2,2,2,1,2,2,1,2,0,1,2,2,1,1,1,2,0,2,1,2,1,2
clamyblanket985@qq.com,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,0,1,0,2,2,2,2,2
losthat457@163.com,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,0,2,1,2,2,1,2,1,1
extrashirt316@yahoo.com,1,1,0,0,1,2,2,2,0,2,0,2,0,2,2,0,0,2,2,1,2,0,2,2
moistcola824@gmail.com,1,1,1,1,0,2,2,1,0,2,2,2,2,1,1,2,2,1,2,0,2,1,2,2
freshydrum128@qq.com,1,2,2,0,2,2,2,2,0,1,2,1,0,2,1,2,1,1,0,1,2,0,2,2
buriedjeep883@163.com,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,0,1,1,2,2,1
acientcup238@outlook.com,1,2,2,0,0,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1
fishywindow973@outlook.com,1,1,2,1,2,1,1,1,2,2,0,1,2,1,2,2,2,2,0,0,1,2,2,2
deeprug933@163.com,2,1,0,2,2,1,2,1,2,1,0,2,2,1,0,0,1,2,0,2,2,1,2,2
slightlytire383@qq.com,1,2,2,0,1,2,1,2,2,2,2,2,2,1,0,1,2,1,0,1,1,2,1,2
slightlyshirt355@yahoo.com,2,1,2,1,1,2,1,1,2,1,0,1,1,2,2,2,2,2,2,2,2,1,0,1
lostjeep796@gmail.com,2,2,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,2,2,2,2,1
foundshirt542@yahoo.com,2,2,1,0,2,2,0,2,2,2,2,1,2,1,0,0,1,2,0,1,1,2,2,1
moistcola120@gmail.com,1,2,0,2,1,2,1,0,2,1,2,1,2,2,1,2,2,0,2,1,2,2,1,0
slightlyhat370@outlook.com,1,2,2,2,2,2,1,2,0,2,0,2,2,2,1,1,1,1,2,0,1,2,0,0
mostlyblanket933@yahoo.com,2,0,2,2,2,2,2,1,2,1,2,1,0,1,2,2,1,1,0,1,1,0,2,2
newbeans217@yahoo.com,1,1,2,1,0,2,2,2,1,1,0,2,0,2,2,2,1,2,0,2,1,2,1,2
acientbread947@163.com,2,2,1,1,1,2,1,1,0,2,2,1,2,1,2,2,1,2,0,2,1,2,2,1
coldrug83@yahoo.com,2,0,2,1,2,2,1,2,2,1,0,1,2,2,0,2,1,0,0,2,2,2,0,1
clamybike977@163.com,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2
hottide136@yahoo.com,2,0,2,1,2,1,2,0,2,1,2,2,0,1,2,1,2,1,2,1,2,2,1,1
dirtybread587@yahoo.com,2,2,2,0,0,2,2,1,0,2,1,2,2,1,1,1,2,1,0,2,2,2,1,0
soiledcup60@qq.com,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,1,1
foldingtire631@163.com,1,2,2,2,2,1,2,1,1,1,2,2,0,2,1,1,2,2,2,1,1,1,0,2
newblanket921@yahoo.com,2,1,0,1,2,2,2,2,0,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2
oldsub951@163.com,1,1,1,1,2,2,2,2,2,1,1,2,0,1,1,2,2,2,0,2,1,0,2,2
drywindow184@qq.com,2,1,2,2,0,2,1,2,1,2,0,2,2,2,1,1,1,2,2,1,1,1,1,2
foldingrug539@yahoo.com,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,0,1,1,2,2,1,2,1,1
milkysub209@outlook.com,2,2,2,0,2,2,0,1,1,2,0,1,2,1,2,1,2,1,0,2,1,2,0,2
clamyshirt749@163.com,1,1,1,2,1,2,2,1,0,2,2,2,0,2,2,2,1,1,2,1,2,1,2,1
foundsub311@yahoo.com,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,0,2,1,1,0,2
slightlychrysler303@163.com,1,2,0,1,2,0,1,1,0,2,0,1,2,1,2,2,1,2,2,2,2,1,2,2
colddrum318@gmail.com,1,2,2,1,0,2,0,1,1,2,2,2,1,1,2,0,2,2,0,1,2,1,2,2
freshytire380@163.com,1,2,1,0,2,1,2,1,2,1,2,2,0,2,2,1,2,1,2,2,1,1,2,1
tiredhat606@qq.com,2,0,2,2,2,2,1,1,0,1,0,2,2,1,2,2,1,2,0,0,1,1,2,2
dirtywindow798@qq.com,1,2,1,0,2,2,2,1,2,1,0,1,2,1,2,1,1,2,2,0,1,2,2,2
extrasub515@yahoo.com,2,1,0,2,1,2,1,0,2,2,2,1,0,2,2,1,2,2,0,2,0,1,1,2
clamyshack71@qq.com,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,0,2,2
foundsnake177@163.com,1,0,0,2,1,1,1,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,1,2
deepskates63@qq.com,1,0,1,2,2,2,2,2,0,1,1,1,0,2,1,1,1,1,2,2,2,2,2,2
replacementshirt214@163.com,2,1,1,2,1,2,2,1,2,1,0,2,1,1,1,2,1,1,2,2,1,2,2,2
slimyrug453@gmail.com,1,1,1,2,2,1,1,2,2,2,0,1,2,2,1,2,2,1,2,2,2,1,0,1
newbeans797@163.com,1,2,2,0,1,1,2,2,1,2,2,1,0,2,1,2,1,0,2,2,1,1,2,2
extraskates390@qq.com,2,2,0,1,2,2,2,1,2,1,2,2,0,1,1,2,1,1,2,2,1,1,0,2
oldsnake346@yahoo.com,1,1,1,2,2,2,1,2,1,2,1,1,1,1,0,0,2,2,2,2,2,2,0,2
newdrum817@outlook.com,1,2,0,2,1,1,1,1,2,2,0,2,2,2,0,2,1,2,2,0,2,1,0,2
hotbike143@outlook.com,2,2,2,0,1,1,1,2,1,1,1,1,2,1,2,2,2,0,1,2,2,2,2,1
replacementwindow606@outlook.com,2,2,2,0,1,2,1,2,1,1,1,2,1,1,2,0,0,1,2,2,2,2,2,1
extraskates217@163.com,2,2,0,2,1,1,1,1,2,1,0,1,2,1,2,2,1,2,1,2,2,2,1,2
lostsub932@163.com,1,1,0,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,0,2,1,2,2
foldingcup786@163.com,2,1,0,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1
clamysnake136@163.com,1,1,1,0,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,0,2,0,2
foundskates680@gmail.com,1,0,1,2,2,2,1,2,1,2,2,1,0,2,1,1,2,2,0,2,1,1,2,2
fishysnake533@yahoo.com,2,2,2,0,2,2,2,1,1,2,2,1,0,2,0,2,1,0,0,2,0,2,1,1
fishyrug380@163.com,2,0,2,2,2,0,2,2,1,2,2,1,0,2,1,0,2,0,2,0,2,1,1,1
dailybeans459@qq.com,1,2,1,1,2,2,2,1,1,1,0,2,2,2,2,1,1,2,1,2,1,1,2,2
soiledrug889@gmail.com,1,2,0,2,1,2,1,2,1,2,2,0,2,2,1,2,2,2,0,1,2,1,1,1
freshywindow51@outlook.com,2,2,0,2,0,1,2,2,2,1,1,1,2,1,2,0,1,2,0,2,2,2,0,1
acienttide795@yahoo.com,2,1,2,2,1,0,2,2,2,2,1,1,1,2,2,0,2,1,0,2,2,1,1,1
dailyspice87@yahoo.com,2,1,2,0,2,1,1,1,1,2,1,2,2,2,1,2,2,2,0,2,1,2,1,1
replacementskates447@outlook.com,1,2,2,0,2,1,2,2,1,1,1,2,0,1,2,1,1,1,2,2,2,2,2,1
slightlyshack386@163.com,2,1,1,1,2,1,2,1,0,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1
clamywindow857@yahoo.com,1,1,1,0,2,2,2,1,2,2,2,1,2,1,1,1,0,2,0,2,2,1,2,2
foundbread552@outlook.com,2,1,1,2,1,2,0,2,2,2,1,2,1,2,2,0,1,2,1,1,2,2,1,0
tiredrug873@163.com,2,1,1,1,1,1,1,2,2,2,1,2,2,0,2,1,2,2,0,1,2,1,2,2
